-54082,-11.469,-15.402,-23.177,-28.553,11.502,16.439,43.685,-39717,-6.8153,-10.54,-15.413,-16.035,8.6914,0.18138,1.5324,-9939.8,-2.9077,-1.6682,-2.4529,-3.2035,2.5976,3.9792,6.0486,-9896.3,-2.8292,-1.6213,-2.7906,-4.9033,2.5861,4.103,7.351,-1974.9,-1.4321,-0.088875,0.61483,0.68366,0.57286,0.93948,0.7706,-1844.4,-13.432,-0.05853,0.61619,0.97483,0.51213,0.67584,0.097242,-12871,-6.4168,-2.5515,-2.6251,-3.0065,3.7962,6.5502,11.058,-13434,-9.5054,-2.5073,-1.566,-0.61165,4.0142,6.9618,11.825,-46368,-6.7303,-12.903,-18.551,-24.757,9.6869,13.482,40.334,-44151,-6.3379,-11.555,-16.087,-20.653,8.8179,11.979,33.582,-11607,-3.2083,-2.2188,-3.3643,-3.7746,2.9992,4.5959,8.3849,-9458.1,-3.1416,-1.7618,-2.4696,-2.7807,2.4736,3.7566,6.3962,-2729.4,-1.4988,-0.33248,0.067643,0.35448,0.81761,1.3979,2.5313,-2707.9,-1.4432,-0.37096,-0.3627,-0.87917,0.7955,1.3276,2.1612,-15489,-3.909,-3.5907,-4.3887,-4.8004,4.6387,8.3235,14.071,-13634,-3.7853,-3.3261,-5.2386,-5.888,4.0521,7.1646,12.717,-1.9586
33967,12.221,10.758,15.491,10.835,-8.5925,-9.8175,1.7423,25324,11.173,8.0559,12.123,6.8881,-5.5133,-5.8052,3.5065,8611.2,1.6052,2.3708,3.4809,0.27419,-1.7651,-1.8845,2.492,8456.8,1.406,2.328,3.2742,-2.1555,-1.7244,-1.5933,4.4877,3051.9,0.47191,1.2302,4.0336,3.6238,-0.65202,-0.68636,1.2732,3030.8,-11.591,1.1475,3.5625,3.3087,-0.62395,-0.66719,1.206,12130,-1.5415,4.057,7.3787,6.0656,-2.7123,-3.1515,2.694,12913,-4.6153,4.3192,8.2336,6.2711,-2.968,-3.781,3.6286,19785,8.4533,6.6633,9.4788,4.2373,-4.7815,-5.0356,12.579,28354,8.5267,8.545,11.969,8.3256,-5.9812,-6.5003,-2.7582,9151.8,1.5914,2.5716,3.999,2.6562,-1.9485,-2.3365,-1.7909,7157.3,1.7439,1.9992,2.956,1.4384,-1.5026,-1.7795,-1.6426,3084.9,0.54345,1.0621,3.2463,3.0257,-0.66167,-0.86107,0.5191,3425.8,0.65285,1.1156,3.212,2.7974,-0.70936,-0.83871,0.49484,12347,1.7631,4.1547,7.8328,7.0022,-2.9279,-4.0242,-5.0018,11652,1.6641,3.8941,7.2968,6.6867,-2.6837,-3.5075,-0.26236,0.47982
27139,6.9382,7.433,9.3453,8.3052,-3.9648,-3.4864,-17.549,15524,5.7949,5.7721,9.3351,6.7279,-1.5952,-1.2702,-5.245,-1605.8,3.648,-1.7655,-4.3204,-5.8572,0.38802,0.82933,5.179,-1386.5,3.2627,-1.719,-4.5793,-8.552,0.35683,1.007,6.8425,1703.2,2.291,0.29943,0.61445,1.4134,-0.45325,-0.64616,0.44162,1173.6,-9.6424,0.089867,-0.089065,-0.29359,-0.32097,-0.41558,0.48051,-1135.7,1.0926,-2.0847,-6.5718,-8.6458,-0.090558,0.078402,4.3733,-1569.6,-2.1251,-2.3357,-7.3534,-9.2173,0.033898,0.38875,7.6052,24695,5.2391,8.069,12.104,13.488,-3.7659,-5.4974,-41.58,18624,6.7179,6.5647,9.3038,10.503,-2.9566,-4.1527,-23.152,-2575,4.0213,-2.0727,-3.6354,-2.5201,0.58344,0.94125,1.2428,-907.03,4.2142,-1.3198,-2.5236,-2.0721,0.198,0.3521,2.041,864.58,3.5682,-0.25319,-1.1774,-0.89134,-0.27638,-0.47839,-0.71524,222.63,3.0279,-0.55651,-1.9501,-1.4457,-0.099998,-0.14783,-0.20705,-1456.6,5.2398,-2.3748,-6.4008,-6.079,-0.19519,-0.56877,2.079,-900.82,5.3888,-1.8207,-4.8465,-5.1572,-0.35343,-0.81821,-1.3237,1.169
-2925.9,-6.4097,-4.6182,-10.324,-16.596,2.4816,5.3631,33.794,-6212.7,-4.0642,-5.1433,-11.665,-18.412,3.4413,6.4564,33.699,-8491.1,-0.63539,-3.6766,-9.6588,-14.572,2.4129,4.1087,11.202,-8944.3,-0.63171,-3.781,-10.15,-16.749,2.4525,4.2524,11.899,-1578.7,-0.091076,-0.87945,-3.1543,-5.6498,0.46651,1.0598,4.0987,-1052.7,-12.041,-0.60917,-2.6041,-4.9261,0.29611,0.68731,3.4272,-12028,-3.6785,-5.9726,-15.425,-20.752,3.6072,6.605,16.29,-12926,-6.8373,-6.3821,-16.79,-22.879,3.8589,7.2054,18.667,-10692,-2.2617,-6.1695,-11.528,-19.415,3.6227,6.1978,37.557,5954.9,-0.71504,-1.3168,-4.1827,-10.378,0.27645,1.7475,24.56,-10290,-0.89899,-4.0236,-8.8631,-11.688,2.7125,4.3562,10.872,-8660.5,-0.72191,-3.4866,-7.9586,-10.673,2.3106,3.69,8.8444,-2746,-0.38616,-1.4655,-5.6071,-9.0573,0.69327,1.3385,4.1205,-2471,-0.30693,-1.2915,-5.1301,-8.1193,0.63414,1.2283,3.8821,-14624,-0.84027,-6.981,-17.86,-23.409,4.2593,7.8011,17.842,-12717,-0.6252,-6.2594,-16.166,-20.967,3.7147,6.7717,15.259,-0.92248
15369,-9.3412,2.6253,1.8521,4.7068,-2.0271,-2.3895,-20.378,10954,-8.2221,1.4944,0.38551,4.4824,-2.823,-3.6097,-31.298,2886.6,0.77794,-0.93545,-4.792,-7.4881,-0.4997,-0.39433,0.73695,2725.3,0.76218,-0.85633,-4.5722,-9.0688,-0.65336,-0.47442,0.76788,1518.3,0.36673,0.22154,-0.27016,-1.0753,-0.54256,-0.77156,-0.30088,851.56,-11.767,0.017789,-0.79186,-1.5904,-0.34346,-0.47167,0.97438,2664.6,-2.8624,-0.67331,-5.9842,-9.2066,-1.5387,-2.4931,0.28527,2590.1,-5.9607,-0.85448,-6.7728,-10.521,-1.5459,-2.44,3.1394,22929,-5.7517,6.1614,8.7853,20.993,-4.8752,-9.6309,-60.724,17405,-4.8195,5.3685,7.525,16.052,-3.7578,-6.4372,-50.385,2628.6,0.64963,-1.0571,-4.3598,-4.4768,-0.4628,-0.80789,-3.3782,2646.6,0.63701,-0.67137,-3.049,-3.324,-0.43895,-0.63066,-2.3333,412.36,0.30569,-0.35892,-2.4254,-2.7778,-0.34996,-0.56912,-1.6805,-241.75,0.12937,-0.70539,-3.2385,-4.1195,-0.11134,-0.22468,-0.51873,3324.3,0.30269,-0.67366,-5.8369,-7.0076,-1.9664,-3.7818,-5.9092,2258,0.25888,-0.59017,-4.753,-6.0662,-1.6645,-3.4114,-4.2648,1.169
-34437,-10.649,-12.739,-20.809,-27.516,8.7571,13.528,43.598,-32633,-7.9185,-12.833,-22.056,-29.015,8.4884,12.934,40.983,-12212,-2.8145,-4.7916,-11.798,-16.566,3.18,5.1236,12.391,-12467,-2.7154,-4.8561,-12.219,-18.491,3.185,5.2557,13.295,-2814.3,-1.2813,-1.3584,-4.2638,-6.7584,0.75252,1.4436,4.0403,-2436.2,-13.22,-1.1532,-3.8247,-6.2625,0.6311,1.1891,3.9442,-16559,-6.4175,-7.5345,-18.72,-24.223,4.6594,8.1013,17.837,-17477,-9.4471,-7.9739,-20.088,-26.168,4.9556,8.8356,20.391,-37370,-6.4564,-13.391,-20.939,-28.875,8.6724,12.528,44.765,-25853,-5.1985,-9.8273,-15.21,-21.405,6.2689,9.1897,33.365,-14391,-3.0711,-5.3571,-11.403,-14.354,3.5696,5.5057,12.037,-11890,-2.9848,-4.4944,-9.8846,-12.724,3.0058,4.6028,9.7508,-4249.2,-1.5587,-2.1046,-7.0607,-10.587,1.0562,1.92,4.7681,-4048.3,-1.506,-1.9452,-6.6455,-9.8929,0.98729,1.7401,4.3248,-19891,-3.7352,-8.921,-21.72,-27.369,5.5481,9.8127,19.682,-17446,-3.6277,-7.9812,-19.755,-24.701,4.8411,8.4866,17.011,-1.9586
10735,6.7805,3.4059,4.0005,-1.5379,-3.0844,-2.3198,19.326,6041.7,6.7086,1.8426,2.0065,-3.7891,-1.0446,0.11839,19.538,2533.4,0.075938,0.67773,1.1308,-2.2673,-0.21,0.44834,5.3247,2556.9,0.020872,0.70544,1.0899,-4.4725,-0.21423,0.66936,7.2329,1624.1,-0.13563,0.81018,3.3467,3.0053,-0.28696,-0.14087,2.3465,1614.3,-12.205,0.75694,2.9022,2.5587,-0.29448,-0.1529,1.8745,4154.9,-3.179,1.2896,3.8318,2.1667,-0.49942,0.4365,8.3307,4485.3,-6.2492,1.4242,4.7231,3.1535,-0.58051,0.35599,8.6338,1668.1,5.0118,0.79257,0.26192,-6.0092,-0.74743,0.26259,22.366,9715,5.6378,2.8538,3.4052,-1.1785,-2.0595,-1.4838,13.004,2119.7,-0.034448,0.6064,1.3159,-0.082248,-0.13104,0.36732,3.3381,1582.3,0.1463,0.42145,0.76974,-0.70693,-0.072179,0.3524,3.4491,1257.1,-0.13655,0.53415,2.4601,2.3679,-0.19858,-0.11462,1.6572,1546.5,-0.050262,0.5908,2.2721,2.2478,-0.2556,-0.12425,1.2988,2947,-0.12349,0.95818,4.06,3.2012,-0.25216,0.52983,6.8488,3230.9,-0.12096,1.013,3.5788,3.6411,-0.32823,0.48605,5.6196,-0.025729
-43633,-10.669,-12.064,-17.03,-19.689,9.2423,13.464,37.51,-34412,-6.9188,-9.6458,-14.171,-16.621,7.7172,10.662,28.219,-8263.4,-2.5011,-1.633,-2.2355,-4.2215,2.1165,3.1931,4.7934,-8156.2,-2.4572,-1.5726,-2.5938,-7.0926,2.1039,3.2843,6.7726,-2387.9,-1.4119,-0.72432,-1.4913,-0.75563,0.59645,0.95793,1.0807,-2265.4,-13.426,-0.64879,-1.3894,-1.6096,0.54721,0.78583,0.28068,-10730,-6.164,-2.4577,-2.6657,-1.3215,3.086,5.3461,8.3375,-11333,-9.2611,-2.4703,-2.2361,-0.18227,3.2964,5.6449,9.3695,-36125,-6.4348,-10.14,-14.575,-19.851,7.3423,9.9904,31.654,-37287,-6.3678,-9.75,-13.42,-17.314,7.2595,9.682,27.985,-9599.2,-2.7935,-1.9746,-2.614,-1.3679,2.4049,3.7487,6.0759,-7835.4,-2.7278,-1.6389,-2.2603,-2.0291,1.9996,3.0542,5.2815,-2821.6,-1.451,-0.51483,-0.60683,-0.85996,0.70352,1.2088,2.6309,-2739.8,-1.3937,-0.50572,-0.74017,-0.93348,0.66307,1.1571,2.0004,-13125,-3.5333,-3.277,-3.5625,-3.6404,3.807,6.9331,12.923,-11453,-3.4319,-2.9732,-4.1808,-3.9918,3.2981,5.9806,10.232,-1.3119
-37329,22.764,-12.073,-19.355,-23.671,8.0474,11.853,34.631,9131.7,5.2465,2.1048,2.1607,6.7949,-2.9151,-3.9324,-11.53,947.35,-2.0792,2.0053,6.5245,7.4587,-1.057,-1.6199,-4.9896,1094.7,-2.1221,2.0574,5.5695,5.472,-1.065,-1.3671,-3.4867,428.55,0.015996,0.10122,-0.29342,-0.55358,-0.11931,-0.23122,-1.2072,256.19,-12.103,0.041055,-0.13099,0.47287,-0.093411,-0.18739,-0.82101,2072.4,-5.0738,2.1805,7.1305,8.229,-1.2615,-2.1417,-7.2845,1941.1,-8.2215,1.9419,6.7916,10.663,-1.2046,-1.9726,-7.3292,12014,2.4661,2.3507,1.9826,3.3953,-2.5355,-3.4022,-3.2147,1494.8,0.50666,-0.99816,-2.5336,-3.2584,-0.35268,-0.43832,0.45136,3082,-1.0299,2.4952,5.4915,6.9778,-1.0995,-1.3752,-2.0653,2660.7,-1.8396,2.2217,5.6284,7.6292,-1.2018,-1.6277,-2.0991,1403.2,0.2769,0.46022,0.89392,1.9613,-0.32586,-0.35443,-0.053782,1354,0.2858,0.54493,1.5874,3.1099,-0.34209,-0.44663,-0.16986,4010.5,-1.1262,3.1662,7.5661,9.1577,-1.4147,-2.07,-1.62,3702.9,-0.90355,2.7418,6.7574,8.1216,-1.2941,-2.0323,-1.143,0.5923
-34096,-8.7709,-10.341,-15.445,-19.22,7.502,11.165,31.07,-16756,-3.8836,-5.331,-8.8665,-10.333,3.5523,4.5666,16.261,-3175,-1.248,-0.68952,-0.52054,-1.0309,0.81905,1.3746,0.98239,-2978.3,-1.2296,-0.62604,-0.90869,-4.0739,0.80604,1.5251,1.6723,-1342.4,-0.81203,-0.52355,-1.3262,-1.6775,0.31764,0.52759,0.44995,-1326.9,-12.889,-0.48994,-1.1113,-1.3391,0.31225,0.437,0.21624,-4090.4,-4.7612,-1.0846,-0.25764,0.9143,1.2226,2.495,4.2859,-4309.2,-7.8654,-1.1351,0.41314,2.1454,1.2822,2.4933,4.0504,-17429,-4.2056,-5.7323,-9.0588,-10.99,3.5018,4.7481,19.816,-23393,-4.6164,-6.8908,-10.09,-13.577,4.5529,5.9948,20.408,-3558.6,-1.456,-0.79995,-0.4259,-0.65297,0.93032,1.6689,3.4415,-2856.2,-1.4349,-0.65275,-0.3953,-0.43674,0.7618,1.3966,3.2276,-1192.4,-0.76403,-0.23006,0.21362,1.3528,0.29843,0.57716,1.3977,-1157,-0.72991,-0.21912,-0.053271,0.50589,0.28547,0.56765,1.1698,-5152,-1.9714,-1.6414,-1.0412,-0.39541,1.6021,3.3201,5.0691,-4427.5,-1.9566,-1.4538,-1.7248,-1.5438,1.3999,2.9904,5.3926,-0.42464
