0.33075,1.7002,0.52418,2.7408,0.95532,70.428,65.06,-1.4217,5.4108,-11.288,-0.4176,-0.021663,0.42153
2.3308,-0.29981,-1.4758,2.7408,3.6553,-14.572,-347.94,47.078,2.1108,-0.2882,0.4824,-0.021663,-1.111
2.3308,1.7002,-0.47582,-1.2592,0.55532,72.228,-110.24,3.4783,-6.2892,45.712,3.5824,0.17834,-1.111
-2.6692,-2.2998,1.5242,-3.2592,0.85532,19.228,259.16,-1.5217,-2.0892,-1.2882,-0.9176,-0.021663,0.8103
3.3308,1.7002,1.5242,-3.2592,1.2553,0.82766,222.36,-2.5217,-3.1892,6.7118,-1.8176,-0.021663,-1.111
-3.6692,-2.2998,0.52418,0.74081,0.35532,56.028,204.66,-1.9217,-0.38917,28.712,4.4824,-0.021663,-1.111
-2.6692,-2.2998,-5.4758,-3.2592,-6.6447,-101.57,-513.94,-6.9217,-4.9892,-4.2882,1.3824,-0.021663,-1.111
3.3308,1.7002,0.52418,-0.25919,0.055319,83.228,95.06,-2.2217,2.4108,-3.2882,-0.4176,-0.021663,-1.111
-3.6692,-2.2998,-0.47582,1.7408,-0.64468,-59.572,-251.64,-0.32166,-2.2892,8.7118,1.3824,-0.021663,-0.57453
-0.66925,-1.2998,0.52418,-0.25919,1.0553,3.4277,113.36,-2.7217,-1.2892,0.7118,-0.4176,-0.021663,-1.111
-1.6692,-0.29981,1.5242,0.74081,3.6553,-25.772,144.36,6.8783,0.91083,5.7118,1.3824,-0.021663,-1.111
1.3308,-1.2998,1.5242,-3.2592,-2.0447,-19.072,161.96,-1.9217,-7.6892,33.712,3.5824,-0.021663,-1.111
-2.6692,-0.29981,1.5242,1.7408,2.7553,34.528,173.46,-0.92166,9.7108,-17.288,-1.8176,-0.021663,-0.15168
2.3308,-0.29981,0.52418,2.7408,-9.0447,-54.172,117.66,-7.1217,2.3108,25.712,2.6824,-0.021663,1.3871
-3.6692,-2.2998,-0.47582,0.74081,0.055319,-29.972,-179.64,7.7783,-4.0892,33.712,3.9824,-0.021663,-1.111
2.3308,-0.29981,0.52418,2.7408,0.95532,70.428,65.06,-1.4217,0.41083,16.712,0.8824,-0.021663,-1.111
-0.66925,0.70019,1.5242,0.74081,3.6553,-25.772,144.36,6.8783,-1.1892,-7.2882,-0.4176,-0.021663,-1.111
1.3308,-1.2998,1.5242,2.7408,1.7553,-5.0723,210.16,0.87834,5.9108,-16.288,-2.2176,-0.021663,1.6162
2.3308,-0.29981,1.5242,-1.2592,-0.94468,174.03,296.06,1.0783,-8.3892,32.712,-0.017602,-0.021663,-1.111
-0.66925,0.70019,1.5242,-0.25919,1.7553,-14.672,191.46,-0.42166,-0.28917,-20.288,1.7824,-0.021663,-1.111
-3.6692,0.70019,1.5242,2.7408,2.8553,38.428,180.66,-0.92166,8.9108,-17.288,-0.9176,-0.021663,3.4552
-2.6692,0.70019,-0.47582,2.7408,3.2553,58.828,-136.14,3.2783,4.5108,-4.2882,2.2824,-0.021663,-1.111
-2.6692,0.70019,0.52418,-0.25919,-3.1447,-33.872,146.86,-4.0217,3.4108,1.7118,-0.017602,-0.021663,-1.111
-0.66925,-0.29981,1.5242,0.74081,1.4553,-11.872,197.36,0.57834,1.9108,-9.2882,0.8824,-0.021663,1.5323
0.33075,0.70019,-4.4758,-0.25919,0.25532,-91.972,-517.34,-1.0217,-7.2892,3.7118,1.3824,-0.021663,-1.111
0.33075,-0.29981,0.52418,-0.25919,4.1553,111.53,150.66,4.8783,1.4108,-2.2882,-1.3176,-0.021663,-1.111
-0.66925,-0.29981,1.5242,0.74081,1.4553,-11.872,197.36,0.57834,-3.4892,8.7118,2.2824,-0.021663,1.0064
-2.6692,0.70019,-1.4758,-0.25919,3.0553,10.828,-197.74,8.9783,3.8108,-4.2882,5.3824,-0.021663,0.32167
-1.6692,-0.29981,1.5242,-2.2592,-6.2447,-37.472,123.96,-5.8217,-0.98917,0.7118,-0.9176,-0.021663,-1.111
-0.66925,-0.29981,1.5242,0.74081,1.4553,-11.872,197.36,0.57834,1.9108,-9.2882,0.8824,-0.021663,-0.29566
2.3308,0.70019,0.52418,-2.2592,5.4553,70.228,123.26,5.2783,8.4108,18.712,0.8824,6.3783,1.3588
-1.6692,-0.29981,1.5242,2.7408,1.7553,13.228,132.76,-0.52166,3.6108,-2.2882,1.3824,-0.021663,-1.111
-3.6692,-2.2998,1.5242,-0.25919,2.2553,26.128,158.46,0.17834,6.5108,-17.288,-1.8176,-0.021663,-1.111
2.3308,-0.29981,0.52418,0.74081,4.1553,116.13,158.76,2.9783,4.4108,-10.288,-0.9176,-0.021663,-1.111
-1.6692,0.70019,1.5242,0.74081,2.8553,38.428,180.66,-0.92166,-1.6892,-1.2882,-0.9176,-0.021663,-1.111
0.33075,-0.29981,-0.47582,-1.2592,3.0553,-9.5723,-89.14,2.8783,0.41083,-5.2882,3.1824,-0.021663,1.0557
3.3308,1.7002,0.52418,-0.25919,4.5553,20.828,30.86,1.3783,1.8108,0.7118,-1.8176,-0.021663,0.15592
3.3308,1.7002,1.5242,-2.2592,0.35532,18.628,144.66,-2.0217,-5.7892,18.712,1.3824,-0.021663,-1.111
-1.6692,-0.29981,-5.4758,1.7408,-6.7447,-102.87,-517.74,-6.4217,-6.1892,3.7118,-2.2176,-0.021663,-1.111
-2.6692,-2.2998,1.5242,1.7408,1.8553,10.228,126.46,-0.42166,-0.68917,1.7118,-2.2176,-0.021663,4.1969
0.33075,1.7002,1.5242,-1.2592,3.6553,-25.772,144.36,6.8783,7.0108,-20.288,-0.017602,-0.021663,-1.111
-3.6692,-2.2998,1.5242,-0.25919,2.2553,26.128,158.46,0.17834,2.6108,-29.288,-3.1176,-0.021663,-1.111
-0.66925,0.70019,-4.4758,-0.25919,0.75532,-80.172,-473.64,-1.5217,-0.68917,-15.288,-0.9176,-0.021663,-1.111
-3.6692,-2.2998,0.52418,-2.2592,0.35532,10.328,13.66,-2.0217,2.7108,-25.288,2.6824,-0.021663,-1.111
2.3308,-0.29981,2.5242,-3.2592,1.0553,-62.372,148.16,2.0783,-2.0892,0.7118,0.4824,-0.021663,0.94694
3.3308,1.7002,1.5242,-0.25919,3.0553,-29.972,137.26,8.8783,4.8108,-19.288,0.4824,-0.021663,-0.35961
-0.66925,0.70019,1.5242,-1.2592,2.2553,22.428,151.66,0.17834,0.51083,-25.288,-2.7176,-0.021663,2.377
2.3308,-0.29981,0.52418,2.7408,0.75532,31.528,53.46,1.5783,-2.5892,15.712,1.3824,-0.021663,-1.111
-0.66925,0.70019,-4.4758,0.74081,-4.7447,-91.372,-490.64,-6.2217,-6.1892,7.7118,2.2824,-0.021663,-1.111
-2.6692,0.70019,0.52418,-2.2592,1.4553,41.728,110.26,5.2783,1.3108,2.7118,-0.017602,-0.021663,0.29752
2.3308,-0.29981,0.52418,1.7408,2.8553,28.528,46.26,11.278,4.8108,-12.288,1.7824,-0.021663,-1.111
-0.66925,-0.29981,0.52418,-1.2592,4.4553,30.428,57.86,8.6783,9.8108,-11.288,-0.017602,-0.021663,-1.111
3.3308,1.7002,1.5242,1.7408,1.8553,10.228,126.46,-0.42166,-1.0892,11.712,-2.2176,-0.021663,-0.029221
-2.6692,0.70019,0.52418,2.7408,-0.44468,-11.272,83.26,-2.7217,0.31083,-0.2882,-1.3176,-0.021663,0.62768
1.3308,1.7002,-0.47582,-3.2592,3.5553,-48.572,-105.04,1.9783,4.1108,-8.2882,-0.9176,-0.021663,-1.111
-0.66925,-0.29981,-0.47582,-2.2592,-11.145,-50.272,-181.24,-7.5217,4.4108,-7.2882,-0.9176,-0.021663,-1.111
2.3308,-0.29981,-0.47582,1.7408,0.95532,-6.6723,-73.04,-0.021663,3.2108,4.7118,-1.3176,-0.021663,-1.111
3.3308,1.7002,0.52418,-3.2592,0.85532,34.528,60.26,1.6783,-10.889,41.712,-1.8176,-0.021663,-1.111
2.3308,0.70019,-4.4758,0.74081,-4.4447,-84.672,-453.64,-3.9217,-10.689,6.7118,2.6824,-0.021663,-1.111
1.3308,0.70019,1.5242,-1.2592,2.2553,22.428,151.66,0.17834,7.5108,-23.288,0.4824,-0.021663,-1.111
-0.66925,-1.2998,-4.4758,-3.2592,-3.0447,-58.672,-444.14,-4.0217,-7.8892,1.7118,1.7824,-0.021663,2.5226
-0.66925,-0.29981,-4.4758,-2.2592,-2.5447,-85.172,-480.34,-5.2217,-4.7892,-1.2882,-1.3176,-0.021663,-1.111
-0.66925,-1.2998,2.5242,2.7408,1.9553,-64.372,143.86,-0.22166,-5.0892,5.7118,-1.3176,-0.021663,-1.111
-0.66925,-0.29981,1.5242,-1.2592,-0.54468,-27.972,187.76,-2.8217,-5.9892,29.712,0.8824,-0.021663,-1.111
1.3308,-1.2998,1.5242,-0.25919,2.1553,8.1277,235.56,-1.5217,0.010832,-10.288,3.1824,-0.021663,2.4546
1.3308,0.70019,0.52418,1.7408,-0.44468,-13.972,76.26,-0.12166,-4.1892,14.712,1.7824,-0.021663,-1.111
2.3308,0.70019,-1.4758,2.7408,2.4553,69.528,-117.14,1.9783,3.3108,3.7118,-2.7176,-0.021663,-1.111
2.3308,-1.2998,2.5242,1.7408,-0.044681,-67.172,138.96,-2.3217,-1.0892,-17.288,-0.017602,-0.021663,-1.111
-3.6692,-1.2998,1.5242,2.7408,0.35532,165.43,277.16,-1.9217,3.0108,-1.2882,-0.017602,-0.021663,3.1623
-0.66925,-0.29981,0.52418,-2.2592,5.4553,70.228,123.26,5.2783,1.8108,24.712,0.8824,0.37834,-1.111
1.3308,0.70019,-4.4758,-0.25919,-5.7447,-92.672,-492.94,-6.0217,-13.589,25.712,0.4824,-0.021663,0.033197
-1.6692,-1.2998,1.5242,1.7408,1.5553,-8.5723,203.56,-0.62166,5.3108,-17.288,-0.9176,-0.021663,0.91449
-2.6692,0.70019,1.5242,-2.2592,0.35532,18.628,144.66,-2.0217,-1.2892,1.7118,-0.9176,-0.021663,0.9734
2.3308,0.70019,1.5242,1.7408,2.1553,-37.672,165.06,13.578,0.41083,-6.2882,-0.017602,-0.021663,-1.111
-2.6692,0.70019,2.5242,2.7408,1.9553,-64.372,143.86,-0.22166,-3.4892,-9.2882,-3.1176,-0.021663,-1.111
2.3308,-0.29981,-0.47582,1.7408,0.95532,-6.6723,-73.04,-0.021663,5.4108,-14.288,-2.2176,-0.021663,-1.111
1.3308,0.70019,-5.4758,-3.2592,-6.5447,-106.27,-501.24,-6.8217,-13.589,23.712,-2.2176,-0.021663,-1.111
-3.6692,-0.29981,0.52418,0.74081,-0.044681,158.93,263.26,-3.5217,3.3108,0.7118,-0.4176,-0.021663,-1.111
3.3308,1.7002,1.5242,-3.2592,0.95532,-2.4723,216.06,-2.8217,3.8108,-9.2882,-1.8176,-0.021663,1.0267
-1.6692,-0.29981,1.5242,-0.25919,0.45532,-22.672,183.76,-0.72166,3.9108,1.7118,-0.017602,-0.021663,0.67237
4.3308,-0.29981,-1.4758,1.7408,-0.14468,-49.772,-295.34,0.37834,5.6108,5.7118,-0.9176,-0.021663,3.1562
-2.6692,-2.2998,-4.4758,2.7408,-1.3447,-59.572,-445.74,0.57834,-13.389,14.712,2.2824,-0.021663,-1.111
1.3308,-1.2998,1.5242,0.74081,1.8553,11.128,241.76,1.1783,0.81083,-5.2882,-1.3176,-0.021663,-1.111
-0.66925,-0.29981,0.52418,-2.2592,1.4553,41.728,110.26,5.2783,0.21083,8.7118,-1.3176,-0.021663,0.57537
1.3308,0.70019,1.5242,0.74081,2.6553,30.328,165.96,4.8783,4.0108,-0.2882,1.3824,-0.021663,-1.111
-2.6692,-0.29981,1.5242,-1.2592,-2.7447,-26.072,177.16,-5.3217,2.9108,-10.288,-1.8176,-0.021663,0.84058
-2.6692,0.70019,-0.47582,1.7408,0.95532,-6.6723,-73.04,-0.021663,-0.18917,8.7118,-2.2176,-0.021663,-1.111
-2.6692,-0.29981,0.52418,-3.2592,1.4553,96.128,124.66,-0.82166,9.0108,-11.288,-1.8176,-0.021663,0.097935
2.3308,-0.29981,-5.4758,2.7408,-6.7447,-102.17,-515.84,-6.9217,-10.089,23.712,-1.8176,-0.021663,1.5316
0.33075,-0.29981,1.5242,1.7408,1.5553,-8.5723,203.56,-0.62166,5.2108,-17.288,-0.9176,-0.021663,-1.111
-3.6692,-2.2998,0.52418,2.7408,0.75532,31.528,53.46,1.5783,0.61083,-5.2882,2.2824,-0.021663,-1.111
-0.66925,-1.2998,0.52418,-1.2592,1.4553,0.32766,106.16,0.57834,1.5108,-2.2882,0.8824,-0.021663,-1.111
3.3308,1.7002,0.52418,-1.2592,-5.0447,-20.472,61.66,-2.4217,-1.4892,5.7118,-0.017602,-0.021663,0.1946
-0.66925,-1.2998,0.52418,-1.2592,3.8553,28.528,141.16,10.978,10.011,-15.288,0.8824,-0.021663,2.8127
-2.6692,0.70019,1.5242,-3.2592,0.25532,15.628,138.56,-2.0217,3.0108,-5.2882,-2.2176,-0.021663,-0.72576
-0.66925,-0.29981,0.52418,-2.2592,4.1553,-2.5723,99.16,7.9783,-2.2892,9.7118,1.3824,-0.021663,-1.111
-0.66925,-1.2998,-0.47582,-0.25919,2.5553,3.5277,12.06,0.47834,11.311,-22.288,0.8824,-0.021663,-1.111
2.3308,-0.29981,1.5242,0.74081,3.6553,-25.772,144.36,6.8783,1.2108,2.7118,0.8824,-0.021663,2.1896
0.33075,-0.29981,1.5242,0.74081,1.4553,-11.872,197.36,0.57834,-8.7892,30.712,-0.4176,-0.021663,0.43866
3.3308,1.7002,-4.4758,0.74081,1.0553,-75.072,-467.14,-1.2217,-1.4892,-20.288,1.3824,-0.021663,-1.111
-2.6692,0.70019,0.52418,-1.2592,4.8553,-10.972,-34.64,4.1783,4.9108,-12.288,1.3824,-0.021663,-0.54005
4.3308,-0.29981,-0.47582,-3.2592,1.6553,-18.772,-105.84,0.77834,3.9108,-17.288,0.4824,-0.021663,-0.14404
2.3308,-0.29981,0.52418,2.7408,4.1553,-2.5723,99.16,7.9783,-2.4892,2.7118,-2.7176,-0.021663,-0.17102
1.3308,0.70019,-1.4758,-3.2592,-0.24468,-17.572,-249.84,-1.5217,0.21083,-5.2882,1.3824,-0.021663,0.39749
0.33075,-0.29981,-4.4758,0.74081,1.0553,-77.572,-470.44,-0.021663,-3.2892,-19.288,2.2824,-0.021663,-1.111
1.3308,0.70019,-1.4758,1.7408,-37.245,-39.872,-314.14,-8.6217,-8.2892,45.712,-1.3176,-0.021663,-1.111
-0.66925,0.70019,0.52418,-0.25919,-1.2447,155.33,255.36,-3.4217,-1.4892,9.7118,-0.9176,-0.021663,-1.111
3.3308,1.7002,0.52418,-2.2592,1.4553,41.728,110.26,5.2783,1.2108,13.712,0.4824,-0.021663,1.2182
1.3308,1.7002,0.52418,-3.2592,5.5553,64.628,113.86,7.7783,5.0108,-2.2882,-1.8176,-0.021663,-1.111
1.3308,0.70019,-4.4758,-3.2592,-3.4447,-95.772,-511.04,-1.9217,-8.6892,0.7118,1.7824,-0.021663,0.31929
-3.6692,-2.2998,0.52418,2.7408,-0.44468,-11.272,83.26,-2.7217,-0.98917,-0.2882,-1.8176,-0.021663,-1.111
-2.6692,0.70019,0.52418,2.7408,0.95532,70.428,65.06,-1.4217,5.9108,-8.2882,-0.017602,-0.021663,0.28769
-0.66925,0.70019,-5.4758,2.7408,-5.6447,-101.87,-491.04,-5.5217,-8.7892,17.712,-2.2176,-0.021663,2.8551
1.3308,-1.2998,1.5242,2.7408,1.0553,-35.272,170.36,-1.2217,-1.1892,-5.2882,-0.4176,-0.021663,-1.111
-0.66925,-0.29981,1.5242,-0.25919,2.2553,26.128,158.46,0.17834,1.9108,-27.288,-2.7176,-0.021663,-1.111
3.3308,-1.2998,1.5242,-2.2592,-6.2447,-37.472,123.96,-5.8217,5.3108,-16.288,-0.4176,-0.021663,-0.43808
-2.6692,-0.29981,1.5242,2.7408,1.7553,-5.0723,210.16,0.87834,-2.8892,0.7118,-2.2176,-0.021663,-1.111
1.3308,0.70019,1.5242,1.7408,-3.5447,180.43,312.66,-5.0217,-1.8892,22.712,0.8824,-0.021663,0.48836
3.3308,1.7002,2.5242,-3.2592,-5.7447,-78.072,116.26,-6.0217,0.21083,-12.288,-0.017602,-0.021663,0.7515
-2.6692,-0.29981,0.52418,-1.2592,3.8553,28.528,141.16,10.978,10.311,-14.288,0.8824,-0.021663,-0.029221
3.3308,1.7002,1.5242,0.74081,0.45532,-19.572,190.16,-1.8217,1.8108,1.7118,-1.3176,-0.021663,2.3288
-0.66925,-0.29981,1.5242,2.7408,1.7553,13.228,132.76,-0.52166,-1.9892,15.712,-2.7176,-0.021663,2.306
1.3308,-1.2998,1.5242,0.74081,3.6553,-25.772,144.36,6.8783,6.5108,-20.288,-0.4176,-0.021663,-1.111
3.3308,1.7002,0.52418,2.7408,4.2553,19.428,39.16,5.0783,12.111,-17.288,1.3824,-0.021663,-1.111
2.3308,-0.29981,2.5242,0.74081,-0.64468,-69.372,134.66,-0.32166,-7.5892,15.712,1.3824,-0.021663,-1.111
-1.6692,0.70019,2.5242,-1.2592,0.75532,-72.972,125.86,-3.8217,-2.9892,1.7118,-0.4176,-0.021663,-1.111
1.3308,-1.2998,1.5242,-3.2592,1.1553,-32.372,176.36,0.17834,2.3108,-12.288,-1.3176,-0.021663,-1.111
-0.66925,0.70019,0.52418,2.7408,1.3553,92.328,116.56,-0.92166,-8.4892,30.712,-3.1176,-0.021663,-1.111
-0.66925,-0.29981,4.5242,-3.2592,-5.2447,-85.472,-198.24,-6.4217,-14.289,-23.288,4.4824,-0.021663,1.2657
-0.66925,1.7002,-4.4758,2.7408,-1.3447,-59.572,-445.74,0.57834,-8.2892,1.7118,0.8824,-0.021663,-1.111
3.3308,1.7002,0.52418,-3.2592,1.6553,-21.972,-52.34,-0.52166,5.2108,-17.288,-0.9176,-0.021663,-1.111
1.3308,-1.2998,1.5242,-2.2592,-0.34468,-30.172,182.26,-2.7217,-0.68917,17.712,0.4824,-0.021663,-1.111
2.3308,-0.29981,1.5242,0.74081,1.7553,7.0277,120.06,3.1783,0.11083,-10.288,1.7824,-0.021663,-0.12148
-3.6692,-1.2998,1.5242,2.7408,1.7553,13.228,132.76,-0.52166,5.0108,-12.288,2.6824,-0.021663,0.73427
3.3308,1.7002,-1.4758,2.7408,-0.24468,-21.372,-257.14,-2.6217,-3.4892,0.7118,-1.8176,-0.021663,-1.111
0.33075,1.7002,-4.4758,1.7408,-0.044681,-60.772,-447.54,-1.2217,-3.7892,19.712,-0.017602,-0.021663,1.5964
3.3308,1.7002,0.52418,1.7408,3.5553,6.3277,33.16,1.9783,5.0108,-3.2882,-1.8176,-0.021663,1.0884
3.3308,1.7002,0.52418,2.7408,0.75532,31.528,53.46,1.5783,0.71083,-3.2882,1.7824,-0.021663,4.1746
1.3308,0.70019,-4.4758,-3.2592,-0.54468,-71.172,-461.34,-2.8217,-3.6892,-17.288,-0.9176,-0.021663,2.3812
1.3308,0.70019,1.5242,1.7408,1.5553,-8.5723,203.56,-0.62166,2.3108,-12.288,-1.8176,-0.021663,-1.111
-2.6692,-0.29981,0.52418,-3.2592,2.9553,-12.972,-5.94,5.3783,9.4108,-12.288,-0.017602,-0.021663,1.1764
2.3308,-0.29981,-0.47582,-3.2592,-1.4447,-6.9723,-116.34,-2.6217,3.7108,12.712,0.8824,-0.021663,4.5221
-3.6692,0.70019,1.5242,-2.2592,0.35532,18.628,144.66,-2.0217,2.7108,-11.288,-1.8176,-0.021663,1.4171
1.3308,0.70019,1.5242,0.74081,-0.34468,179.13,307.36,-1.6217,-8.5892,33.712,-0.017602,-0.021663,1.8491
-3.6692,-2.2998,0.52418,-0.25919,0.35532,52.328,196.46,1.0783,7.8108,-9.2882,-2.2176,-0.021663,0.8059
-2.6692,-0.29981,1.5242,2.7408,-40.245,-64.672,158.66,-8.6217,-6.6892,33.712,2.2824,-0.021663,-1.111
-3.6692,-1.2998,0.52418,0.74081,5.2553,47.128,85.66,2.2783,13.511,-17.288,-1.8176,-0.021663,-1.111
-2.6692,-2.2998,0.52418,-2.2592,4.1553,-2.5723,99.16,7.9783,5.7108,-22.288,0.4824,-0.021663,1.2878
3.3308,1.7002,0.52418,-0.25919,0.95532,137.53,205.86,-2.7217,1.5108,11.712,-1.8176,-0.021663,-1.111
1.3308,-1.2998,-5.4758,2.7408,-5.7447,-83.372,-194.44,-5.6217,-14.689,6.7118,-0.017602,-0.021663,-1.111
3.3308,1.7002,4.5242,-1.2592,-6.6447,-83.072,-193.34,-3.7217,-13.789,16.712,3.9824,-0.021663,1.3896
1.3308,-1.2998,1.5242,-3.2592,0.95532,-2.4723,216.06,-2.8217,4.1108,-10.288,-1.8176,-0.021663,2.9327
-0.66925,1.7002,4.5242,2.7408,-6.2447,-83.672,-194.44,-2.2217,-14.089,12.712,4.4824,-0.021663,1.1896
0.33075,-0.29981,1.5242,0.74081,-0.34468,179.13,307.36,-1.6217,-2.6892,13.712,-0.4176,-0.021663,-1.111
2.3308,-0.29981,2.5242,-2.2592,-0.044681,-75.472,121.16,-2.3217,-0.88917,-11.288,-3.1176,-0.021663,-1.111
1.3308,0.70019,1.5242,-3.2592,0.25532,15.628,138.56,-2.0217,2.4108,-2.2882,-1.8176,-0.021663,-1.111
-2.6692,-2.2998,0.52418,-0.25919,1.0553,3.4277,113.36,-2.7217,-0.28917,-0.2882,0.4824,-0.021663,-1.111
2.3308,-0.29981,1.5242,0.74081,1.4553,-11.872,197.36,0.57834,-0.18917,5.7118,-1.8176,-0.021663,0.83059
0.33075,-0.29981,1.5242,-1.2592,2.2553,22.428,151.66,0.17834,3.0108,-9.2882,-2.2176,-0.021663,0.16154
3.3308,1.7002,-1.4758,-1.2592,0.55532,36.928,-170.74,3.6783,0.71083,-1.2882,0.8824,-0.021663,-1.111
1.3308,-0.29981,0.52418,-0.25919,4.5553,20.828,30.86,1.3783,1.4108,-3.2882,-0.017602,-0.021663,-0.046315
-2.6692,-0.29981,0.52418,2.7408,-9.0447,-54.172,117.66,-7.1217,3.0108,26.712,1.7824,-0.021663,2.9016
1.3308,0.70019,-4.4758,1.7408,1.0553,-75.072,-467.14,-1.2217,-1.4892,-19.288,0.8824,-0.021663,-1.111
3.3308,1.7002,0.52418,1.7408,3.0553,120.23,167.16,-0.62166,0.010832,19.712,0.8824,-0.021663,0.35223
3.3308,-1.2998,1.5242,-0.25919,3.0553,-29.972,137.26,8.8783,4.3108,-18.288,0.8824,-0.021663,2.084
-0.66925,0.70019,1.5242,-3.2592,-2.0447,-19.072,161.96,-1.9217,-1.4892,11.712,1.3824,-0.021663,-1.111
-1.6692,-0.29981,1.5242,2.7408,-0.94468,-20.872,156.46,-4.2217,3.9108,-5.2882,-0.4176,-0.021663,-1.111
-2.6692,-2.2998,-5.4758,1.7408,-11.145,-107.27,-532.64,-7.2217,-14.289,14.712,-3.1176,-0.021663,0.94821
3.3308,1.7002,0.52418,1.7408,1.5553,-29.072,-67.14,2.8783,-2.4892,-1.2882,-0.017602,-0.021663,3.1698
2.3308,-0.29981,0.52418,1.7408,2.8553,28.528,46.26,11.278,-13.789,51.712,1.7824,-0.021663,2.1848
-2.6692,-0.29981,0.52418,-1.2592,1.5553,-19.272,-44.34,0.57834,1.8108,25.712,-1.8176,-0.021663,-0.55141
0.33075,0.70019,-4.4758,1.7408,1.0553,-75.072,-467.14,-1.2217,-3.7892,-17.288,1.3824,-0.021663,-1.111
-1.6692,-0.29981,-0.47582,-1.2592,1.2553,22.728,-27.44,-1.0217,-4.6892,13.712,-0.017602,-0.021663,-1.111
1.3308,0.70019,0.52418,-2.2592,3.6553,20.828,59.16,13.678,0.51083,10.712,-0.017602,-0.021663,-0.95402
1.3308,0.70019,-4.4758,0.74081,0.55532,-62.572,-450.14,3.4783,-4.2892,-18.288,5.3824,-0.021663,0.15027
-3.6692,0.70019,1.5242,1.7408,2.7553,34.528,173.46,-0.92166,10.711,-17.288,-1.3176,-0.021663,-0.21086
-0.66925,-1.2998,-0.47582,2.7408,3.0553,-9.5723,-124.54,5.6783,7.2108,0.7118,-0.017602,-0.021663,1.0124
0.33075,-0.29981,-3.4758,2.7408,0.35532,-96.272,-522.34,3.2783,-1.2892,-17.288,1.7824,-0.021663,-1.111
-3.6692,-0.29981,1.5242,2.7408,-1.0447,-26.772,166.36,-3.3217,0.11083,7.7118,-1.8176,-0.021663,-1.111
4.3308,4.7002,-0.47582,-2.2592,-4.8447,-62.572,-234.54,-5.1217,-0.88917,-2.2882,-1.3176,-0.021663,-0.80354
