-281.62,-181.46,-918.16,261.11,-17.053,-3.6986,-14.804,-0.14091
-278.62,-56.464,-2406.2,-7738.9,-25.053,3.3014,109.2,-0.63154
-273.62,-46.464,-1918.2,-7738.9,-17.053,-3.6986,-4.8038,-0.39515
-281.62,-26.464,-918.16,-3738.9,-17.053,-3.6986,-12.804,-0.12071
-281.62,693.54,-918.16,-7738.9,-25.053,-1.6986,-12.804,-0.42182
-272.62,-180.46,5081.8,20261,38.947,7.3014,-2.8038,1.4807
-281.62,893.54,-2150.2,-9738.9,-25.053,-3.6986,-17.804,-1.4678
-280.62,-156.46,5081.8,4261.1,22.947,-3.6986,-8.8038,0.87992
-279.62,-156.46,-918.16,4261.1,-1.0526,1.3014,-2.8038,-0.043749
-281.62,-3.4641,-1918.2,-9738.9,-25.053,-3.6986,-13.804,-0.85468
-282.62,-131.46,-918.16,-3738.9,-17.053,-1.6986,5.1962,0.094401
-281.62,393.54,-2150.2,-9738.9,-25.053,-3.6986,-17.804,-1.2601
-290.62,-156.46,-918.16,4261.1,-17.053,-1.6986,-12.804,0.061611
-281.62,893.54,-2406.2,-10239,-25.053,-3.6986,-17.804,-2.0868
-272.62,-147.46,5081.8,4261.1,38.947,7.3014,5.1962,1.2037
-291.62,113.54,-2662.2,-8738.9,-21.053,-3.6986,-15.804,-0.7369
-284.62,-131.46,-918.16,-3738.9,38.947,-3.6986,19.196,0.93708
-284.62,-131.46,-918.16,4261.1,38.947,-3.6986,19.196,0.93708
-281.62,-180.46,5081.8,20261,-25.053,3.3014,5.1962,1.5913
-277.62,-114.46,-918.16,-3738.9,-21.053,-3.6986,-12.804,-0.12071
-283.62,123.54,-1918.2,-7738.9,-25.053,-1.6986,-12.804,-0.94169
-272.62,-101.46,-918.16,-5738.9,-9.0526,1.3014,-2.8038,-0.53623
-272.62,-154.46,1081.8,4261.1,6.9474,-0.69856,-6.8038,0.8348
-281.62,-189.46,1081.8,4261.1,-17.053,1.3014,-6.8038,0.57244
-271.62,-26.464,-2406.2,-7738.9,-25.053,-3.6986,-15.804,-0.98821
-281.62,18.536,-1918.2,-7738.9,-23.053,-1.6986,-12.804,-0.85468
-288.62,603.54,-2406.2,-11227,-17.053,-3.6986,-17.804,-1.1424
-294.62,-146.46,-918.16,-3738.9,39.947,-3.6986,-10.804,0.48906
-291.62,113.54,-2406.2,-6738.9,-21.053,-3.6986,-13.804,0.31107
-296.62,-177.46,5081.8,20261,6.9474,3.3014,13.196,1.3609
-296.62,-177.46,5081.8,20261,6.9474,3.3014,13.196,1.1148
-281.62,693.54,-2406.2,-10739,-25.053,-3.6986,-16.804,-1.6348
-268.62,93.536,-2534.2,261.11,-19.053,-3.6986,5.1962,-0.062441
-279.62,-106.46,-1918.2,-3738.9,-25.053,-2.6986,-12.804,-1.2601
-271.62,-90.464,-918.16,-3738.9,6.9474,0.30144,9.1962,0.21576
-270.62,-81.464,-918.16,-3738.9,-25.053,-2.6986,-4.8038,-0.08149
-281.62,-26.464,-918.16,4261.1,-9.0526,-3.6986,-12.804,0.15692
-271.62,-26.464,-2406.2,-7738.9,-25.053,-3.6986,-15.804,-1.3937
-281.62,693.54,-1918.2,-10739,-25.053,-3.6986,-16.804,-1.6348
-276.62,-168.46,1081.8,-3738.9,6.9474,11.301,13.196,0.72086
-272.62,-180.46,5081.8,12261,6.9474,3.3014,-2.8038,1.1206
-277.62,-166.46,5081.8,20261,38.947,3.3014,5.1962,1.5913
-285.62,-81.464,-2406.2,-10739,-25.053,3.3014,1.1962,-0.44921
-280.62,-156.46,-918.16,-7738.9,-25.053,-1.6986,-12.804,-0.7369
-296.62,-177.46,5081.8,4261.1,6.9474,3.3014,-2.8038,0.85007
-281.62,-180.46,13082,20261,38.947,11.301,5.1962,2.1093
-281.62,18.536,-918.16,-7738.9,-17.053,-1.6986,-12.804,-0.50637
-282.62,-101.46,-918.16,-7738.9,-17.053,-1.6986,0.19617,-0.567
-273.62,-46.464,-1918.2,-3738.9,-9.0526,-3.6986,-4.8038,0.061611
-292.62,-63.464,-1918.2,-9738.9,-25.053,0.30144,-2.8038,-0.59875
-286.62,593.54,-2662.2,-3738.9,-25.053,-3.6986,-14.804,-1.2601
-288.62,113.54,-2406.2,-3738.9,-21.053,-3.6986,-13.804,-0.34385
-289.62,-156.46,-298.16,-1258.9,4.9474,7.3014,5.1962,-0.567
-271.62,-176.46,5081.8,52261,70.947,7.3014,157.2,2.7862
-283.62,123.54,-1918.2,-9738.9,-25.053,-3.6986,-16.804,-1.2601
-281.62,693.54,-1918.2,-7738.9,-17.053,-3.6986,-16.804,-0.94169
-281.62,-180.46,5081.8,4261.1,-25.053,3.3014,-2.8038,1.1876
-282.62,-101.46,-2662.2,-9738.9,-25.053,-1.6986,-8.8038,-0.77464
-281.62,-21.464,-918.16,4261.1,-9.0526,-3.6986,-12.804,0.298
-274.62,43.536,-2406.2,-7738.9,-25.053,-0.69856,-11.804,-0.12071
-283.62,-66.464,-918.16,-7738.9,-17.053,-3.6986,1.1962,-0.47739
-295.62,193.54,-1918.2,-8738.9,-25.053,-3.6986,-16.804,-0.39515
-279.62,-156.46,-918.16,4261.1,-13.053,-1.6986,-2.8038,-0.22607
-283.62,-66.464,-918.16,-7738.9,-17.053,-3.6986,1.1962,-0.94169
29181,793.54,1081.8,-11739,-25.053,-4.6986,26.196,-0.81386
-276.62,-150.46,1081.8,-3738.9,-25.053,-3.6986,-10.804,-0.50637
-281.62,-149.46,1081.8,12261,38.947,7.3014,-2.8038,1.4353
-268.62,93.536,-2150.2,-8738.9,-25.053,1.3014,5.1962,-0.44921
-296.62,-180.46,5081.8,20261,38.947,3.3014,13.196,1.7293
-281.62,-149.46,1081.8,4261.1,-24.053,1.3014,-6.8038,0.85007
-277.62,-114.46,-918.16,-3738.9,6.9474,-3.6986,-12.804,0.061611
-292.62,-96.464,2081.8,-6738.9,116.95,3.3014,45.196,0.75476
-291.62,113.54,-2662.2,-6738.9,-21.053,-3.6986,-12.804,-0.7369
-274.62,43.536,-1918.2,4261.1,-24.053,-3.6986,-10.804,-0.12071
-290.62,-156.46,-918.16,4261.1,-17.053,-1.6986,-13.804,-0.34385
-281.62,-91.464,-2406.2,-5738.9,-9.0526,-3.6986,-12.804,-0.22607
-282.62,-101.46,-1918.2,-7738.9,-25.053,-1.6986,5.1962,-0.567
-277.62,-168.46,13082,20261,102.95,11.301,13.196,2.2017
-296.62,-183.46,29082,52261,102.95,27.301,45.196,3.0096
-272.62,-136.46,1081.8,261.11,-17.053,1.3014,-10.804,0.28475
-283.62,93.536,-1918.2,4261.1,-17.053,-2.6986,93.196,-0.39515
-277.62,-91.464,-918.16,-7738.9,-23.053,-3.6986,-13.804,-0.34385
-277.62,-146.46,-918.16,4261.1,38.947,0.30144,-10.804,0.27133
-283.62,-66.464,-918.16,20261,6.9474,-3.6986,1.1962,0.86511
-276.62,-150.46,-918.16,-5738.9,-25.053,-3.6986,-10.804,-0.98821
