-2.6182,0.035864,-0.0086364,0.30318,-0.056818,0.0625,1.0696
0.081818,0.0048636,-0.0086364,-0.89682,0.43318,-0.1125,-2.0788
-2.6182,-0.034136,-0.0086364,-0.18682,-0.056818,-0.1625,-3.4924
-2.6182,0.00086364,0.31136,0.0031818,0.30318,-0.1625,-3.6102
2.3818,0.00086364,0.31136,0.0031818,0.30318,-0.1625,-3.6102
0.081818,0.035864,-0.44864,0.29318,-0.47682,0.1125,1.8905
2.3818,0.00086364,-0.018636,0.053182,-0.056818,0.1375,2.5562
0.081818,-0.034136,-0.028636,-0.25682,-0.046818,-0.1625,-3.3871
2.3818,0.035864,-0.0086364,0.30318,-0.056818,-0.0125,0.12446
2.3818,-0.034136,-0.0086364,-0.18682,-0.056818,-0.0375,-0.42181
0.081818,0.0048636,-0.0086364,-0.89682,0.43318,0.1375,2.4711
0.081818,0.0048636,-0.0086364,-0.89682,0.43318,-0.0875,-1.5
0.18182,-0.018136,-0.0086364,0.19318,-0.13682,0.0625,0.91292
-2.6182,0.00086364,0.31136,0.0031818,0.30318,-0.0625,-0.91055
0.081818,-0.034136,0.32136,-0.24682,0.30318,0.1625,2.9259
-2.6182,-0.034136,-0.0086364,-0.18682,-0.056818,-0.1125,-1.8395
2.3818,0.00086364,-0.018636,0.053182,-0.056818,-0.1625,-3.2918
0.081818,0.035864,0.31136,0.23318,0.30318,-0.0875,-1.3992
0.081818,-0.034136,-0.028636,-0.25682,-0.046818,-0.1375,-2.5542
0.081818,0.035864,0.31136,0.23318,0.30318,0.1125,1.9182
0.081818,-0.00013636,0.31136,0.013182,0.32318,0.1625,2.8347
-0.018182,0.0038636,-0.44864,-0.95682,-0.056818,-0.0375,-0.57168
-0.018182,0.0038636,-0.44864,-0.95682,-0.056818,0.0375,0.44589
2.3818,-0.034136,-0.0086364,-0.18682,-0.056818,-0.0125,-0.12133
2.3818,0.00086364,0.31136,0.0031818,0.30318,0.0875,1.5716
-0.018182,0.020864,-0.0086364,-0.096818,0.11318,-0.1375,-2.0521
0.081818,-0.034136,-0.44864,-1.1268,-0.056818,0.0125,-0.0802
0.081818,-0.034136,-0.028636,-0.25682,-0.046818,0.0625,0.93173
-0.018182,0.0098636,-0.42864,0.023182,-0.44682,-0.0875,-1.1571
2.3818,0.035864,-0.0086364,0.30318,-0.056818,0.0375,0.88121
0.081818,-0.00013636,0.31136,0.013182,0.32318,0.0875,1.4696
0.081818,0.035864,-0.44864,0.29318,-0.47682,-0.0125,-0.11752
-2.6182,0.035864,-0.0086364,0.30318,-0.056818,0.0875,1.4404
2.3818,0.00086364,0.31136,0.0031818,0.30318,-0.0625,-0.83764
-2.6182,0.035864,-0.0086364,0.30318,-0.056818,0.1125,1.9315
2.3818,-0.034136,-0.0086364,-0.18682,-0.056818,0.0625,1.1615
0.081818,0.035864,0.31136,0.23318,0.30318,0.1625,2.7684
0.081818,-0.00013636,0.31136,0.013182,0.32318,0.0625,0.99868
2.3818,0.00086364,-0.018636,0.053182,-0.056818,0.0125,0.33619
0.081818,0.035864,-0.44864,0.29318,-0.47682,0.1625,2.7584
2.3818,-0.034136,-0.0086364,-0.18682,-0.056818,0.0875,1.7073
-2.6182,0.00086364,0.31136,0.0031818,0.30318,0.0375,0.57753
0.081818,-0.034136,0.32136,-0.24682,0.30318,-0.1625,-3.6102
-2.6182,-0.034136,-0.0086364,-0.18682,-0.056818,0.1375,2.5302
2.3818,-0.034136,-0.0086364,-0.18682,-0.056818,-0.1625,-2.9171
0.081818,0.0048636,-0.0086364,-0.89682,0.43318,0.0125,0.10639
2.3818,0.00086364,0.31136,0.0031818,0.30318,-0.0875,-1.2708
0.081818,-0.034136,-0.44864,-1.1268,-0.056818,-0.1625,-4.0802
0.081818,0.0048636,-0.0086364,-0.89682,0.43318,0.0625,0.877
0.081818,-0.00013636,0.31136,0.013182,0.32318,0.0125,0.29929
-0.018182,0.0098636,-0.42864,0.023182,-0.44682,-0.1625,-2.6939
2.3818,0.00086364,0.31136,0.0031818,0.30318,0.1625,2.8665
0.081818,0.00086364,-0.0086364,1.4132,-0.44682,0.0375,0.62749
0.081818,-0.034136,-0.028636,-0.25682,-0.046818,-0.0875,-1.3589
0.081818,0.0048636,-0.0086364,-0.89682,0.43318,-0.0125,-0.23863
-2.6182,0.035864,-0.0086364,0.30318,-0.056818,-0.0125,-0.040698
-0.018182,0.0038636,-0.44864,-0.95682,-0.056818,-0.0125,-0.18434
0.081818,-0.034136,0.32136,-0.24682,0.30318,0.0875,1.5624
0.18182,-0.018136,-0.0086364,0.19318,-0.13682,-0.0125,-0.17222
2.3818,0.00086364,-0.018636,0.053182,-0.056818,0.1125,2.099
-2.6182,0.035864,-0.0086364,0.30318,-0.056818,-0.0875,-1.5465
-2.6182,0.00086364,0.31136,0.0031818,0.30318,0.0875,1.4332
0.081818,0.035864,0.31136,0.23318,0.30318,-0.0625,-0.86939
0.18182,-0.018136,-0.0086364,0.19318,-0.13682,-0.1125,-1.6823
-0.018182,0.020864,-0.0086364,-0.096818,0.11318,0.1625,2.7083
0.081818,-0.034136,0.32136,-0.24682,0.30318,0.0625,0.97474
-0.018182,0.020864,-0.0086364,-0.096818,0.11318,-0.0375,-0.4014
2.3818,0.035864,-0.0086364,0.30318,-0.056818,0.1625,2.8571
2.3818,0.00086364,-0.018636,0.053182,-0.056818,-0.0625,-0.83764
2.3818,-0.034136,-0.0086364,-0.18682,-0.056818,-0.1375,-2.2239
2.3818,0.00086364,-0.018636,0.053182,-0.056818,0.0625,1.1205
-0.018182,0.020864,-0.0086364,-0.096818,0.11318,-0.1125,-1.5308
-0.018182,0.0038636,-0.44864,-0.95682,-0.056818,-0.1625,-3.2048
-0.018182,0.020864,-0.0086364,-0.096818,0.11318,-0.0125,-0.016349
0.081818,0.035864,-0.44864,0.29318,-0.47682,-0.1625,-4.3034
2.3818,0.035864,-0.0086364,0.30318,-0.056818,-0.1625,-4.5911
0.081818,-0.00013636,0.31136,0.013182,0.32318,-0.1375,-2.1343
2.3818,-0.034136,-0.0086364,-0.18682,-0.056818,0.1125,2.2238
-2.6182,-0.034136,-0.0086364,-0.18682,-0.056818,-0.0625,-0.89388
0.081818,0.035864,0.31136,0.23318,0.30318,0.0375,0.75763
0.081818,-0.034136,-0.44864,-1.1268,-0.056818,0.0875,1.5517
0.081818,0.035864,0.31136,0.23318,0.30318,-0.1625,-5.6897
-0.018182,0.020864,-0.0086364,-0.096818,0.11318,-0.0625,-0.77702
0.081818,-0.034136,0.32136,-0.24682,0.30318,0.0125,0.0074215
0.081818,0.0048636,-0.0086364,-0.89682,0.43318,0.1625,2.8629
-0.018182,0.0098636,-0.42864,0.023182,-0.44682,0.0125,0.29929
-0.018182,0.0098636,-0.42864,0.023182,-0.44682,0.0375,0.56223
0.081818,-0.0021364,0.35136,1.0132,-0.036818,0.1625,2.7718
-2.6182,0.00086364,-0.018636,0.053182,-0.056818,-0.1125,-2.0008
0.081818,-0.0021364,0.35136,1.0132,-0.036818,-0.1625,-2.3575
0.081818,-0.034136,0.32136,-0.24682,0.30318,-0.1125,-1.861
-2.6182,0.035864,-0.0086364,0.30318,-0.056818,-0.1125,-2.1633
0.081818,-0.034136,0.32136,-0.24682,0.30318,-0.0625,-0.98014
0.18182,-0.018136,-0.0086364,0.19318,-0.13682,0.0375,0.49034
0.081818,-0.034136,-0.028636,-0.25682,-0.046818,0.0125,0.043669
0.18182,-0.018136,-0.0086364,0.19318,-0.13682,-0.0375,-0.51919
0.081818,-0.00013636,0.31136,0.013182,0.32318,-0.0625,-0.76969
0.081818,0.0038636,-0.0086364,0.053182,-0.036818,0.1375,2.4044
0.081818,0.00086364,-0.0086364,1.4132,-0.44682,-0.1625,-3.4924
-2.6182,0.035864,-0.0086364,0.30318,-0.056818,-0.0625,-0.96228
0.081818,0.0038636,-0.0086364,0.053182,-0.036818,-0.1125,-1.8395
-2.6182,0.035864,-0.0086364,0.30318,-0.056818,0.0125,0.38337
0.081818,0.0038636,-0.0086364,0.053182,-0.036818,-0.0875,-1.333
2.3818,-0.034136,-0.0086364,-0.18682,-0.056818,0.0125,0.22383
0.081818,0.035864,0.31136,0.23318,0.30318,0.1375,2.374
-0.018182,0.020864,-0.0086364,-0.096818,0.11318,0.0875,1.4128
-0.018182,0.0038636,-0.44864,-0.95682,-0.056818,0.0125,0.14806
2.3818,0.00086364,-0.018636,0.053182,-0.056818,-0.0375,-0.41156
0.081818,-0.034136,0.32136,-0.24682,0.30318,0.1125,2.0994
0.081818,-0.034136,-0.028636,-0.25682,-0.046818,0.0875,1.538
2.3818,-0.034136,-0.0086364,-0.18682,-0.056818,0.1625,3.0239
0.18182,-0.018136,-0.0086364,0.19318,-0.13682,-0.0625,-0.86939
0.081818,-0.034136,-0.028636,-0.25682,-0.046818,-0.0375,-0.58373
-0.018182,0.020864,-0.0086364,-0.096818,0.11318,0.0625,0.99993
2.3818,0.00086364,0.31136,0.0031818,0.30318,0.1375,2.4839
0.081818,-0.034136,0.32136,-0.24682,0.30318,0.0375,0.40164
2.3818,-0.034136,-0.0086364,-0.18682,-0.056818,-0.1125,-1.6121
0.081818,0.035864,0.31136,0.23318,0.30318,-0.1375,-2.9171
-2.6182,0.00086364,-0.018636,0.053182,-0.056818,0.1125,1.961
-0.018182,0.0098636,-0.42864,0.023182,-0.44682,-0.0125,-0.044225
-2.6182,0.035864,-0.0086364,0.30318,-0.056818,-0.1375,-2.9816
0.18182,-0.018136,-0.0086364,0.19318,-0.13682,0.1625,2.8871
0.081818,0.0038636,-0.0086364,0.053182,-0.036818,-0.0625,-0.91899
0.081818,-0.0021364,0.35136,1.0132,-0.036818,0.1125,1.9315
-2.6182,-0.034136,-0.0086364,-0.18682,-0.056818,0.0625,0.98867
0.081818,-0.034136,-0.44864,-1.1268,-0.056818,0.1625,3.0494
0.18182,-0.018136,-0.0086364,0.19318,-0.13682,-0.1375,-2.2239
-0.018182,0.0098636,-0.42864,0.023182,-0.44682,0.1625,2.8347
2.3818,0.035864,-0.0086364,0.30318,-0.056818,-0.1375,-2.7993
-2.6182,-0.034136,-0.0086364,-0.18682,-0.056818,0.1125,2.0746
0.081818,-0.034136,-0.44864,-1.1268,-0.056818,-0.0625,-1.0746
0.081818,0.035864,-0.44864,0.29318,-0.47682,0.1375,2.3326
-2.6182,0.00086364,0.31136,0.0031818,0.30318,0.1125,1.9557
0.081818,0.0048636,-0.0086364,-0.89682,0.43318,-0.0625,-1.0262
-0.018182,0.0098636,-0.42864,0.023182,-0.44682,-0.0625,-0.76969
0.081818,-0.00013636,0.31136,0.013182,0.32318,-0.0125,-0.044225
0.081818,0.00086364,-0.0086364,1.4132,-0.44682,-0.0625,-0.81447
0.081818,-0.034136,-0.028636,-0.25682,-0.046818,-0.1125,-1.8395
-0.018182,0.0038636,-0.44864,-0.95682,-0.056818,0.1625,2.9087
-2.6182,0.035864,-0.0086364,0.30318,-0.056818,0.1625,2.8461
-0.018182,0.020864,-0.0086364,-0.096818,0.11318,0.1375,2.3197
0.081818,-0.034136,-0.44864,-1.1268,-0.056818,-0.0375,-0.72683
-0.018182,0.020864,-0.0086364,-0.096818,0.11318,-0.1625,-2.6939
0.081818,-0.034136,-0.44864,-1.1268,-0.056818,0.1125,2.1415
-2.6182,-0.034136,-0.0086364,-0.18682,-0.056818,0.0875,1.5351
-0.018182,0.0098636,-0.42864,0.023182,-0.44682,0.1125,1.984
0.18182,-0.018136,-0.0086364,0.19318,-0.13682,-0.0875,-1.2353
-2.6182,0.035864,-0.0086364,0.30318,-0.056818,-0.1625,-3.8979
0.081818,0.035864,-0.44864,0.29318,-0.47682,0.0375,0.70726
2.3818,0.035864,-0.0086364,0.30318,-0.056818,0.0875,1.6401
-2.6182,0.00086364,0.31136,0.0031818,0.30318,-0.0125,-0.13284
0.081818,-0.0021364,0.35136,1.0132,-0.036818,-0.0875,-1.0168
0.081818,0.0038636,-0.0086364,0.053182,-0.036818,0.0875,1.3946
2.3818,0.035864,-0.0086364,0.30318,-0.056818,-0.0875,-1.3992
2.3818,0.00086364,-0.018636,0.053182,-0.056818,0.0375,0.70057
0.081818,0.035864,-0.44864,0.29318,-0.47682,0.0875,1.4227
0.081818,-0.0021364,0.35136,1.0132,-0.036818,0.0375,0.6768
0.081818,-0.034136,-0.028636,-0.25682,-0.046818,0.1375,2.5366
2.3818,0.00086364,0.31136,0.0031818,0.30318,0.0375,0.63289
0.081818,-0.0021364,0.35136,1.0132,-0.036818,0.0875,1.4649
0.081818,-0.034136,-0.44864,-1.1268,-0.056818,-0.0875,-1.5465
-2.6182,-0.034136,-0.0086364,-0.18682,-0.056818,-0.1375,-2.5116
-2.6182,0.035864,-0.0086364,0.30318,-0.056818,0.1375,2.3955
2.3818,-0.034136,-0.0086364,-0.18682,-0.056818,0.1375,2.6477
-0.018182,0.0038636,-0.44864,-0.95682,-0.056818,-0.0875,-1.4556
-2.6182,0.035864,-0.0086364,0.30318,-0.056818,-0.0375,-0.46932
0.081818,0.0038636,-0.0086364,0.053182,-0.036818,-0.0375,-0.48567
0.081818,-0.0021364,0.35136,1.0132,-0.036818,0.0625,1.0293
-2.6182,0.00086364,-0.018636,0.053182,-0.056818,-0.1375,-2.7993
0.081818,0.0048636,-0.0086364,-0.89682,0.43318,-0.0375,-0.62077
0.081818,0.00086364,-0.0086364,1.4132,-0.44682,-0.1375,-2.3224
2.3818,0.035864,-0.0086364,0.30318,-0.056818,-0.0625,-0.82214
-2.6182,0.00086364,0.31136,0.0031818,0.30318,0.0125,0.26357
0.081818,0.00086364,-0.0086364,1.4132,-0.44682,0.1625,2.8303
-0.018182,0.020864,-0.0086364,-0.096818,0.11318,-0.0875,-1.115
-0.018182,0.0098636,-0.42864,0.023182,-0.44682,0.1375,2.441
0.081818,0.035864,-0.44864,0.29318,-0.47682,-0.1125,-2.1062
-2.6182,0.00086364,-0.018636,0.053182,-0.056818,0.1625,2.8623
-2.6182,0.035864,-0.0086364,0.30318,-0.056818,0.0375,0.74005
0.081818,0.0038636,-0.0086364,0.053182,-0.036818,0.0625,0.88401
2.3818,0.035864,-0.0086364,0.30318,-0.056818,-0.1125,-2.0008
0.081818,-0.034136,0.32136,-0.24682,0.30318,-0.0375,-0.63343
-0.018182,0.0038636,-0.44864,-0.95682,-0.056818,0.1375,2.4565
2.3818,0.00086364,-0.018636,0.053182,-0.056818,0.1625,2.9308
-2.6182,0.00086364,-0.018636,0.053182,-0.056818,-0.0375,-0.48019
0.081818,-0.0021364,0.35136,1.0132,-0.036818,-0.0625,-0.63343
2.3818,0.00086364,0.31136,0.0031818,0.30318,-0.0125,-0.098685
