10.823,0.39932,0,11.544,7.5054,-0.43283,-0.26875,-3.0927,-15.037,-14.753,4.0528,-17.284,-27.023,0.96124,-334.36,-0.38462,-14749,-13566,-19857,-235.01,0,0,0,-3.1613,21.895,3.0375,5.2379
-4.1774,-0.60068,0,5.5436,7.5054,2.2225,2.0327,3.7073,4.1952,6.3244,-4.4779,-8.0489,-19.389,-0.038756,280.48,-0.050623,-11961,-11179,-17879,-207.94,0,0,0,1.534,-8.3876,-0.96255,-3.7701
1.8226,0.39932,0,-7.4564,-7.4946,0.67047,0.73395,-0.092676,-5.0108,-3.2646,-11.242,-17.528,-27.299,-0.038756,-334.44,-0.48329,-14749,-13566,-19857,-235.17,0,0,0,-1.3326,-11.396,1.0375,-12.314
6.8226,0.39932,0,-10.456,22.505,1.0732,1.0647,-3.0927,-1.0848,4.2974,-7.6619,-17.446,-28.046,-0.038756,-334.44,-0.93062,-14749,-13566,-19857,-235.23,0,0,0,-1.9206,8.1084,-0.96255,-4.9714
6.8226,-0.60068,0,3.5436,22.505,1.3185,0.87795,2.9073,2.2212,-0.84362,3.9834,2.0751,-15.906,-0.038756,283.51,0.94538,76903,-5638.5,4624.6,240.16,0,0,0,3.8767,-6.2863,3.0375,5.6432
-17.177,1.3993,0,-1.4564,-22.495,-0.30753,-0.35535,2.9073,-10.589,-13.655,-0.38458,52.854,72.268,-0.038756,288.24,0.26805,-4749.8,49662,33500,604.7,0,0,0,2.93,-9.5956,-1.9625,-2.0021
-0.17742,-0.60068,0,2.5436,7.5054,3.1478,3.0353,-0.092676,-2.3868,-4.3636,-8.2659,22.174,29.971,-0.038756,285.39,3.4434,77673,-4025.7,49966,420.6,0,0,0,6.4114,-25.948,3.0375,-6.5581
-2.1774,-0.60068,0,10.544,7.5054,-1.7528,-1.9813,-0.092676,1.1442,0.44738,5.5354,-17.528,-29.07,-0.038756,-334.44,-1.3046,-14749,-13566,-19857,-235.58,0,0,0,-3.3233,8.4151,1.0375,5.0886
-16.177,0.39932,0,-9.4564,-22.495,0.21847,0.19465,-3.0927,0.37617,3.9354,-3.4899,-17.528,-29.575,-0.038756,-334.44,-1.23,-14749,-13566,-19857,-235.72,0,0,0,-1.5313,13.172,-2.9625,0.76593
0.82258,0.39932,0,3.5436,-22.495,5.0785,5.5847,4.9073,15.053,33.641,-9.8952,12.684,0.7792,-0.038756,283.93,2.5567,24125,-4076.2,2228.4,157.32,0,0,0,8.4754,-26.293,0.037451,-14.886
-1.1774,-0.60068,0,5.5436,-22.495,2.7918,2.5753,-0.092676,-3.5918,-4.0436,-1.5432,-7.9682,-19.325,-0.038756,283.12,1.0147,48469,-7272.8,-9550.6,-52.167,0,0,0,5.8314,-13.041,2.0375,-1.7514
-16.177,0.39932,0,11.544,-7.4946,-0.22683,-0.31275,-0.092676,-4.2528,-2.2196,6.5088,-17.348,-30.031,-0.038756,-334.09,-0.42262,-14749,-13566,-19857,-235.58,0,0,0,0.023969,16.258,-2.9625,10.899
-3.1774,-0.60068,0,-11.456,22.505,-0.91023,-0.46205,-6.0927,8.0672,9.2794,-1.5739,-17.365,-29.395,-0.038756,-334.44,-1.2686,-14749,-13566,-19857,-235.58,0,0,0,-4.3686,9.1031,0.037451,-0.79407
-11.177,0.39932,0,0.54363,-22.495,-2.7242,-2.5447,0.040624,-15.635,-18.135,3.3674,68.12,96.262,-0.038756,286.92,1.0394,7507.9,3928.4,67628,796.07,0,0,0,0.019369,-6.7689,2.0375,2.5872
-3.1774,-0.60068,0,-11.456,-7.4946,-0.73823,-0.44605,-6.0927,6.3072,7.8284,-1.4139,-17.528,-29.396,-0.038756,-334.44,-1.3046,-14749,-13566,-19857,-235.58,0,0,0,-3.8113,10.511,0.037451,-0.29007
-1.1774,-0.60068,0,-1.4564,7.5054,-3.1908,-3.1367,-0.092676,-1.2448,-2.8486,3.0421,52.971,100.46,-0.038756,288.8,0.58071,-3855.8,33415,75662,461.77,0,0,0,-0.50403,3.8871,2.0375,2.5312
-8.1774,0.39932,0,10.544,-22.495,3.4798,3.4193,3.2406,-14.813,-17.484,-4.2632,-17.757,-29.412,-0.038756,-334.44,0.48538,-14749,-13566,-19857,-236.11,0,0,0,3.222,-12.833,-1.9625,-5.2701
9.8226,-0.60068,0,-9.4564,7.5054,-4.1908,-4.082,-7.0927,2.7652,1.8234,6.5674,-17.267,-28.826,-0.038756,-334.44,-1.2166,-14749,-13566,-19857,-235.65,0,0,0,-4.3146,7.0791,-0.96255,6.7232
11.823,-0.60068,0,-2.4564,-7.4946,-2.5255,-2.6027,1.1073,4.5792,3.7754,-5.4446,16.928,70.14,-0.038756,287.95,-0.033293,-49.95,66177,58030,347.17,0,0,0,-1.0146,-11.281,1.0375,-7.1621
1.8226,0.39932,0,11.544,-7.4946,4.1332,4.246,2.974,-3.8268,-0.96062,-8.9099,-17.74,-27.965,-0.038756,-334.4,0.60405,-14749,-13566,-19857,-235.45,0,0,0,3.426,-11.212,1.0375,-11.225
9.8226,-0.60068,0,-8.4564,-22.495,-4.4322,-4.336,-7.0927,3.2992,2.0474,6.5808,-17.284,-29.07,-0.038756,-334.44,-1.1726,-14749,-13566,-19857,-235.45,0,0,0,-4.53,7.3777,-0.96255,7.0966
3.8226,0.39932,0,-8.4564,-7.4946,4.5118,4.6127,0.90732,-3.8158,1.1294,-9.7032,-17.626,-28.046,-0.038756,-334.44,-0.20329,-14749,-13566,-19857,-235.39,0,0,0,2.5794,-9.2223,3.0375,-10.541
-9.1774,0.39932,0,6.5436,-22.495,2.7385,2.482,1.574,-12.904,-16.321,6.9301,-8.2295,-19.243,-0.038756,279.82,-0.23195,-11423,-11387,-17614,-203.25,0,0,0,1.904,8.3724,-2.9625,4.3579
4.8226,-0.60068,0,3.5436,7.5054,-0.40623,-0.72605,0.90732,9.6992,-0.17162,8.6901,1.3231,-8.7008,-0.038756,283.12,1.4227,53830,-4076.9,9853.8,185.26,0,0,0,2.1667,4.1857,1.0375,8.3419
6.8226,0.39932,0,-5.4564,-22.495,-0.79823,-0.77405,-3.7594,1.5392,6.6334,-7.5792,-7.4969,-17.481,-0.038756,280.48,-1.2526,-5481.6,36936,-11112,-129.58,0,0,0,-3.1593,6.4551,-0.96255,-4.4688
-14.177,0.39932,0,-4.4564,-22.495,-1.8628,-1.926,-2.0927,4.6962,9.1084,11.023,-7.8862,-18.57,-0.038756,279.43,-1.2093,-11531,-9795.9,-16101,-169.93,0,0,0,-1.8553,19.442,-0.96255,12.843
11.823,-0.60068,0,-1.4564,-7.4946,-1.4542,-1.3327,5.9073,3.1602,2.2714,-5.7072,26.272,100.07,-0.038756,288.67,0.56538,-2782,43472,74362,486.3,0,0,0,2.0934,-13.742,1.0375,-7.8528
4.8226,0.39932,0,-0.45637,-22.495,2.2825,2.5873,5.9073,2.9042,2.0574,-6.8952,57.158,102.43,-0.038756,288.24,0.84471,-4757,10791,41864,647.11,0,0,0,5.3634,-10.788,-2.9625,-7.7274
-11.177,0.39932,0,-4.4564,-7.4946,-5.1795,-5.3053,-5.0927,-18.867,-19.703,6.9888,-7.8042,-0.7822,-0.038756,282.65,0.92271,-2688.4,61702,5958.5,25.524,0,0,0,-5.8593,2.4764,2.0375,6.0406
0.82258,-0.60068,0,1.5436,7.5054,-0.02353,-0.05675,-0.092676,-2.8128,-5.9316,-7.5286,52.272,71.574,-0.038756,285.68,2.18,51052,1125.4,74935,571.94,0,0,0,0.50937,-15.51,-2.9625,-13.145
-16.177,1.3993,0,-7.4564,-22.495,-0.82823,-0.95335,-4.0927,-7.4528,-7.4566,0.45012,-17.202,-27.121,-0.038756,-334.44,-0.71862,-14749,-13566,-19857,-234.7,0,0,0,-3.696,9.3484,-0.96255,0.52323
12.823,-0.60068,0,-8.4564,7.5054,0.81047,0.70595,-4.0927,0.39717,3.0284,-6.9552,-17.365,-29.314,-0.038756,-334.44,-1.3046,-14749,-13566,-19857,-235.58,0,0,0,-1.5193,-13.889,2.0375,-8.8901
-14.177,0.39932,0,-11.456,7.5054,-0.48753,-0.52935,-1.0927,-0.97883,1.7054,11.031,-17.463,-29.429,-0.038756,-334.18,-1.3046,-14749,-13566,-19857,-235.78,0,0,0,-1.2993,16.476,-0.96255,12.614
-3.1774,-0.60068,0,10.544,-22.495,-1.2582,-1.4593,-3.7594,1.2512,3.6044,5.7114,-17.446,-28.486,-0.038756,-334.44,-1.232,-14749,-13566,-19857,-235.52,0,0,0,-3.42,15.756,0.037451,5.1419
1.8226,0.39932,0,-8.4564,7.5054,1.0012,1.0527,-0.092676,-5.6608,-3.3606,-11.27,-17.348,-27.657,-0.038756,-334.4,-1.3046,-14749,-13566,-19857,-235.17,0,0,0,-0.96063,-11.428,1.0375,-12.607
10.823,0.39932,0,-9.4564,-7.4946,-0.78283,-0.64475,-2.0927,-16.669,-16.108,2.9781,-17.267,-27.202,-0.038756,-334.44,0.76738,-14749,-13566,-19857,-234.93,0,0,0,-3.266,6.4817,3.0375,4.5899
3.8226,-0.60068,0,-5.4564,-7.4946,-8.9682,-8.9213,-10.093,-0.90383,-1.4516,8.0341,-17.284,-25.115,-0.038756,276.11,-0.78062,-14749,-12720,-19714,-229.46,0,0,0,-8.7127,10.73,0.037451,10.502
3.8226,-0.60068,0,-7.4564,-7.4946,-8.1475,-8.0847,-9.426,-1.2768,-1.3766,7.8981,-17.446,-28.713,-0.038756,-334.44,-0.75796,-14749,-13566,-19857,-235.39,0,0,0,-7.908,10.271,0.037451,9.6512
0.82258,0.39932,0,1.5436,-22.495,3.8692,4.446,5.9073,3.4592,-0.58762,-11.439,52.667,61.598,-0.038756,286.2,1.032,17615,-2357.3,24079,532.01,0,0,0,8.682,-27.109,0.037451,-14.998
11.823,0.39932,0,-11.456,-22.495,-0.68083,-0.49135,-4.0927,-15.112,-14.508,3.6821,-17.446,-27.381,0.22791,-334.44,-0.26662,-14749,-13566,-19857,-235.17,0,0,0,-3.456,22.207,2.6375,5.4806
11.823,-0.60068,0,7.5436,7.5054,4.4225,4.2727,5.374,2.9042,4.7244,-9.7419,-18.214,-29.395,-0.038756,-334.44,-1.3046,-14749,-13566,-19857,-236.3,0,0,0,5.402,-24.002,1.0375,-10.679
10.823,-0.60068,0,-5.4564,-22.495,-3.3302,-3.5227,-7.0927,1.5172,3.1674,0.38342,-17.446,-27.263,-0.038756,274.12,-1.3046,-14749,-12634,-19857,-232.09,0,0,0,-5.8573,-0.17163,0.037451,-0.31677
5.8226,-0.60068,0,7.5436,7.5054,-1.0855,-1.2473,-1.0927,1.0802,0.18038,8.7221,-17.365,-28.631,-0.038756,-334.44,-1.3046,-14749,-13566,-19857,-235.78,0,0,0,-1.1773,7.5084,2.0375,8.2939
-1.1774,-0.60068,0,4.5436,-7.4946,2.7358,2.51,-0.092676,-2.4398,-4.2676,-0.76058,-8.1469,-19.569,-0.038756,283.64,2.4167,67941,-6111.6,-943.18,95.156,0,0,0,6.5927,-14.081,2.0375,-1.9781
6.8226,-0.60068,0,6.5436,7.5054,0.80647,0.46995,1.574,0.23717,-0.74762,4.3488,-17.284,-29.233,-0.038756,-30.155,-0.98862,-14749,-13566,-19857,-236.17,0,0,0,0.62537,0.47367,3.0375,4.6192
4.8226,0.39932,0,9.5436,22.505,5.7212,5.7193,5.9073,-5.7148,-2.3686,-11.347,-17.642,-27.77,-0.038756,-334.44,1.9414,-14749,-13566,-19857,-235.52,0,0,0,5.746,-20.334,-2.9625,-12.617
8.8226,0.39932,0,2.5436,7.5054,4.0145,4.1633,4.9073,-5.0528,-6.9666,0.063421,10.726,9.9285,-0.038756,283.81,0.037377,12166,3699,1325.3,147.64,0,0,0,5.0767,-1.2089,1.0375,-0.52477
7.8226,-0.60068,0,5.5436,-7.4946,2.4372,1.946,2.9073,10.36,8.7564,0.29282,-8.2295,-19.046,-0.038756,281.8,0.29671,37508,-8089.9,-12481,-82.615,0,0,0,2.8087,-4.4569,-2.9625,1.6219
-4.1774,-0.60068,0,9.5436,22.505,0.15847,-0.0053499,-3.0927,5.4852,4.6494,3.4928,-17.284,-28.973,-0.038756,-334.44,-1.0866,-14749,-13566,-19857,-235.45,0,0,0,-1.8533,11.967,-0.96255,1.6859
5.8226,-0.60068,0,8.5436,7.5054,-1.3835,-1.5727,-1.0927,3.6192,3.4444,9.6741,-17.446,-29.151,-0.038756,-334.44,-1.214,-14749,-13566,-19857,-235.58,0,0,0,-1.7813,9.2231,2.0375,8.9499
-4.1774,-0.60068,0,-5.4564,-7.4946,-4.1008,-4.2853,-9.026,4.4722,4.5854,-1.9526,-17.365,-28.485,-0.038756,164.63,-1.3046,-14749,-13566,-19857,-234.4,0,0,0,-6.8466,3.6577,-0.96255,-1.5301
2.8226,-0.60068,0,-5.4564,-22.495,-8.4615,-8.3727,-7.226,-1.7358,-3.0516,4.9514,-17.348,-28.582,-0.038756,-202.7,-0.91196,-14749,-13566,-19857,-235.25,0,0,0,-7.4426,30.37,-0.96255,15.691
10.823,0.39932,0,-1.4564,22.505,-0.18623,0.00065008,2.9073,-13.427,-15.255,1.3941,8.5671,12.646,-0.038756,284.57,0.50738,-1239.1,2537.1,3784.9,139.35,0,0,0,2.3207,-6.4063,3.0375,0.37663
-0.17742,0.39932,0,-7.4564,-22.495,-1.4062,-1.3693,0.90732,-0.34883,-6.0596,-8.3659,-17.104,-27.023,-0.038756,-334.44,0.56138,-14749,-13566,-19857,-235.01,0,0,0,-1.4226,-8.3983,-0.96255,-11.923
-10.177,0.39932,0,0.54363,-7.4946,-0.29753,-0.11335,4.9073,-11.805,-17.484,1.7888,52.632,70.673,-0.038756,287.39,0.20805,-2192.8,-4025.7,57361,663.63,0,0,0,4.142,-15.222,3.0375,-1.3674
8.8226,0.39932,0,-5.4564,7.5054,1.7745,1.8673,0.040624,1.8912,7.3164,-3.6032,-7.8695,-17.481,-0.038756,280.2,-0.97262,-11846,-9810.3,-16503,-174.05,0,0,0,0.51397,9.2577,1.0375,-1.2208
1.8226,0.39932,0,10.544,-22.495,4.6172,4.6687,3.9073,-3.8268,-0.42762,-9.2059,-17.3,-28.046,-0.038756,-334.44,0.86538,-14749,-13566,-19857,-235.52,0,0,0,3.9954,-14.084,1.0375,-11.757
-10.177,0.39932,0,8.5436,-22.495,1.5745,1.382,0.90732,-11.059,-13.655,-1.1579,-17.757,-29.298,-0.038756,-334.44,-0.80062,-14749,-13566,-19857,-235.91,0,0,0,1.142,-8.0756,3.0375,-1.3754
10.823,0.39932,0,10.544,-7.4946,0.19577,0.29065,-3.0927,-14.611,-14.476,5.3461,-17.267,-27.381,0.96124,-334.05,0.024047,-14749,-13566,-19857,-235.32,0,0,0,-1.958,18.335,3.0375,4.7259
-1.1774,-0.60068,0,2.5436,22.505,1.9465,1.9353,-0.092676,-3.0688,-4.0436,-1.3619,16.071,10.481,-0.038756,285.98,1.8334,68198,-4505.9,37572,318.92,0,0,0,7.5127,-12.43,2.0375,-0.94877
5.8226,0.39932,0,-4.4564,-22.495,2.3185,2.318,0.64062,-4.5838,-1.1746,-9.8699,-8.2282,6.8672,-0.038756,284.66,-0.58596,-3154,60214,-4527.2,38.409,0,0,0,0.82937,-15.589,-1.9625,-11.379
-2.1774,-0.60068,0,11.544,-22.495,-1.9402,-2.1513,-0.092676,1.2402,2.0044,4.8848,-17.284,-28.193,-0.038756,-334.44,-0.99596,-14749,-13566,-19857,-235.52,0,0,0,-3.5513,8.6604,1.0375,5.0086
-13.177,0.39932,0,7.5436,-22.495,0.91447,0.66865,0.90732,-14.963,-14.903,14.863,-17.267,-28.615,-0.038756,-324.21,0.83871,-14749,-13566,-19857,-236.17,0,0,0,0.22137,15.546,0.037451,15.355
2.8226,0.39932,0,-10.456,22.505,3.2852,3.406,1.9073,-4.9468,-1.1746,-8.6566,-17.626,-27.121,-0.038756,-334.44,-0.82129,-14749,-13566,-19857,-235.32,0,0,0,2.4994,-8.0969,2.0375,-10.023
-3.1774,-0.60068,0,-10.456,22.505,-1.3568,-0.76405,-6.5593,9.2512,5.5454,-1.7939,-17.267,-28.989,-0.038756,-333.17,-0.97862,-14749,-13566,-19857,-235.25,0,0,0,-5.2593,15.295,0.037451,-1.2741
4.8226,0.39932,0,9.5436,-22.495,5.9852,5.986,6.9073,-5.5968,-1.3986,-11.807,-17.463,-27.607,-0.038756,-334.44,1.3387,-14749,-13566,-19857,-235.58,0,0,0,6.3127,-22.272,-2.9625,-12.817
11.823,-0.60068,0,-11.456,7.5054,-0.24753,-0.53475,-6.0927,1.7202,1.5354,-5.7686,-17.609,-28.875,-0.038756,-334.44,-1.02,-14749,-13566,-19857,-235.78,0,0,0,-2.7793,-13.41,1.0375,-5.6608
-0.17742,-0.60068,0,-10.456,-7.4946,0.02117,-0.03875,-0.092676,-1.9708,-2.4546,0.10342,-17.707,-28.713,-0.038756,-334.44,-0.16195,-14749,-13566,-19857,-235.72,0,0,0,-1.3193,-4.7236,3.0375,-0.095369
-16.177,0.39932,0,-10.456,22.505,0.29577,0.25725,-2.7594,0.74917,3.3694,-3.8246,-17.382,-29.395,-0.038756,-334.44,-0.98129,-14749,-13566,-19857,-235.65,0,0,0,-1.4893,13.343,-2.9625,0.61663
2.8226,-0.60068,0,-11.456,-22.495,-8.4508,-8.2527,-6.0927,-4.9148,-8.5556,-1.9059,-17.446,-28.957,0.96124,-333.92,3.0614,-14749,-13566,-19857,-235.32,0,0,0,-7.7386,28.828,-1.8959,10.809
-9.1774,0.39932,0,6.5436,-7.4946,2.6545,2.3727,0.90732,-13.949,-15.468,6.9514,-11.837,-19.093,-0.038756,279.31,-0.0079533,-12878,-12384,-18904,-217.47,0,0,0,1.6127,8.9831,-2.9625,4.5712
6.8226,0.39932,0,-4.4564,7.5054,-0.89153,-0.87605,-4.0927,2.5412,4.0414,-6.8766,4.9205,48.849,-0.038756,285.21,-0.35329,-2975.1,65142,2471.5,141.04,0,0,0,-2.1086,1.6951,-0.96255,-4.8114
-3.1774,-0.60068,0,-4.4564,-22.495,-2.6635,-1.5393,-11.093,7.1072,11.668,-0.96858,-7.9849,-19.273,-0.038756,278.79,-1.2686,-6398.4,32557,-2312.7,-148.8,0,0,0,-6.5866,16.255,0.037451,0.28323
10.823,-0.60068,0,-4.4564,-22.495,-3.6502,-3.8293,-7.9593,4.3232,5.3114,0.22882,-7.7069,-19.389,-0.038756,281.29,-1.196,-4757.3,43188,-1260.7,-92.556,0,0,0,-5.9446,-0.13163,0.037451,-0.43407
4.8226,-0.60068,0,-9.4564,22.505,-5.1755,-5.3227,-8.0927,4.2272,2.4954,6.8368,-17.267,-29.526,-0.038756,-334.44,-1.3046,-14749,-13566,-19857,-235.39,0,0,0,-6.548,8.8097,1.0375,8.0939
6.8226,-0.60068,0,6.5436,22.505,0.70517,0.40725,1.4406,-0.082835,-0.42762,4.7648,-17.528,-29.137,-0.038756,-309.94,-0.43729,-14749,-13566,-19857,-236.17,0,0,0,0.35137,1.5884,3.0375,5.1099
1.8226,0.39932,0,4.5436,-7.4946,6.4265,6.358,6.9073,1.0802,1.0654,-11.146,-5.7869,-12.945,-0.038756,284.36,2.072,51876,-7495,-10591,151.1,0,0,0,8.694,-23.145,1.0375,-13.797
-3.1774,-0.60068,0,3.5436,7.5054,1.0558,0.67265,0.90732,2.2852,-1.0246,3.6074,0.77245,-4.2595,-0.038756,282.7,1.1934,63220,-4333.9,19002,218.55,0,0,0,0.93937,6.0017,0.037451,1.8059
11.823,-0.60068,0,6.5436,7.5054,4.7238,4.578,7.9073,1.1332,2.4634,-10.303,-18.23,-29.412,-0.038756,72.458,-1.3046,-14749,-13566,-19857,-235.96,0,0,0,6.7967,-24.881,1.0375,-11.71
-12.177,0.39932,0,-11.456,-7.4946,-1.5055,-1.546,-3.0927,-17.48,-15.063,13.861,-17.528,-27.998,0.36124,-334.22,-1.1126,-14749,-13566,-19857,-235.45,0,0,0,-3.2993,23.511,1.0375,15.713
-15.177,0.39932,0,-3.4564,-22.495,-1.9662,-2.064,-0.092676,4.7282,6.6554,7.8181,-8.0655,-14.735,-0.038756,281.97,-1.2086,-6742.5,293.22,-8718.8,-62.353,0,0,0,-1.2706,14.602,-1.9625,11.446
1.8226,-0.60068,0,10.544,-22.495,-8.1455,-7.9773,-6.0927,-7.3038,-7.5526,-3.2472,-17.463,-28.989,0.96124,-334,2.0114,-14749,-13566,-19857,-235.32,0,0,0,-7.7426,25.463,-1.9625,7.9472
5.8226,0.39932,0,-10.456,-22.495,4.5385,4.5887,3.9073,-6.1948,-1.7606,-9.6446,-17.463,-28.437,-0.038756,-334.44,1.5814,-14749,-13566,-19857,-235.39,0,0,0,3.538,-14.637,-1.9625,-11.514
-4.1774,-0.60068,0,-7.4564,-7.4946,-3.2255,-3.252,-8.0927,7.5872,5.7804,-2.0179,-17.348,-28.907,-0.038756,-334.44,-1.074,-14749,-13566,-19857,-235.39,0,0,0,-6.1026,2.7857,-0.96255,-1.6901
-2.1774,-0.60068,0,9.5436,-22.495,-1.1435,-1.4233,-0.092676,-1.2028,-0.42762,5.9434,-17.446,-27.462,-0.038756,-334.44,-0.69529,-14749,-13566,-19857,-235.58,0,0,0,-2.2733,6.9031,1.0375,5.5766
-2.1774,-0.60068,0,3.5436,7.5054,0.20917,-0.30875,-0.092676,0.31217,-3.4356,4.0954,2.2538,-9.6808,-0.038756,282.87,1.6714,71201,-5194.1,20131,232.12,0,0,0,1.84,-0.82493,1.0375,3.8539
3.8226,0.39932,0,2.5436,-7.4946,6.0478,6.0327,2.9073,0.12017,-0.29962,-9.0579,77.558,40.307,-0.038756,285.04,1.6434,71674,-2522.5,14512,604.58,0,0,0,5.9154,-14.153,3.0375,-10.621
-12.177,0.39932,0,-9.4564,7.5054,-2.2835,-2.318,-3.1594,-15.037,-14.7,13.762,-17.202,-28.907,-0.038756,-333.92,-1.136,-14749,-13566,-19857,-235.52,0,0,0,-3.8713,24.647,1.0375,16.089
-14.177,0.39932,0,10.544,-22.495,-1.0862,-1.0727,-1.0927,-3.8908,-7.9046,13.279,-17.267,-28.989,-0.038756,-334.27,-1.3046,-14749,-13566,-19857,-236.04,0,0,0,-1.7626,24.762,-0.96255,15.238
11.823,-0.60068,0,3.5436,-7.4946,4.4852,4.3807,10.907,4.6002,2.8044,-6.9966,4.4018,-9.1595,-0.038756,285.73,1.128,63859,-6068.6,8787.5,267,0,0,0,11.105,-23.744,1.0375,-9.2168
12.823,-0.60068,0,-10.456,-22.495,2.0852,1.91,-1.0927,5.9972,8.4364,-7.5192,-17.463,-29.169,-0.038756,-334.44,-1.2346,-14749,-13566,-19857,-235.91,0,0,0,0.035969,-15.432,2.0375,-9.1554
-14.177,0.39932,0,6.5436,22.505,-0.09023,-0.14075,-1.0927,-6.0028,-0.92862,14.293,-17.446,-28.794,0.96124,-230.94,-0.82129,-14749,-13566,-19857,-235.56,0,0,0,-0.87263,23.484,-0.96255,15.062
-14.177,0.39932,0,8.5436,7.5054,-0.66223,-0.68805,-1.0927,-5.1488,-11.916,13.509,-17.446,-28.81,-0.038756,-334.09,-1.3046,-14749,-13566,-19857,-235.78,0,0,0,-1.4726,23.868,-0.96255,15.019
-3.1774,-0.60068,0,-1.4564,22.505,-1.9135,-1.5267,-1.0927,9.3892,4.6074,0.074121,52.352,79.094,-0.038756,287.05,0.048047,-1497.9,25805,75460,468.02,0,0,0,-3.296,10.498,0.037451,0.83523
12.823,-0.60068,0,-4.4564,-22.495,-0.71883,-0.78605,-3.0927,1.4212,4.6174,-7.1766,-7.9669,-18.895,-0.038756,282.23,-1.3046,-5022.2,30294,-2678.6,-78.049,0,0,0,-2.7353,-12.654,2.0375,-8.5021
-15.177,0.39932,0,5.5436,-7.4946,1.5305,1.602,2.9073,-2.2048,-1.5156,14.026,-8.1475,-20.225,-0.038756,281.2,0.36938,-4936.5,-10377,-15943,-165.32,0,0,0,2.3914,12.119,-1.9625,12.174
6.8226,0.39932,0,-2.4564,-7.4946,0.16247,0.39995,2.9073,28.803,87.359,-6.7792,50.771,55.131,-0.038756,287.82,0.25471,-2882.3,68376,34663,462.03,0,0,0,1.824,-4.9103,-0.96255,-5.6101
3.8226,-0.60068,0,-8.4564,7.5054,-7.7948,-7.7573,-8.0927,-1.3308,-2.6786,7.6661,-17.446,-28.957,-0.038756,-334.44,-0.62262,-14749,-13566,-19857,-235.25,0,0,0,-7.566,10.311,0.037451,10.414
-0.17742,-0.60068,0,1.5436,-22.495,2.0118,2.086,-0.092676,-3.6668,-4.7686,-4.8606,51.971,71.414,-0.038756,288.12,1.3774,23401,-4649.3,75601,561.48,0,0,0,4.578,-17.518,3.0375,-5.8434
9.8226,-0.60068,0,7.5436,22.505,1.5678,1.046,0.37402,6.6482,5.8654,1.8528,-17.561,-29.477,-0.038756,-334.44,-1.266,-14749,-13566,-19857,-235.91,0,0,0,0.68797,2.8631,-0.96255,0.88863
