0.48636,-6.0458,-10.353,-0.15605
0.32339,-5.0458,-9.3532,-0.10904
-0.47451,-1.0458,-3.3532,0.35067
-0.12481,-1.0458,-3.3532,0.47737
-0.18895,5.9542,9.6468,-0.051254
-0.39428,6.9542,11.647,0.13582
-0.25974,-5.0458,-9.3532,0.041569
0.37922,4.9542,8.6468,0.28071
0.42292,5.9542,10.647,-0.45412
-0.16793,-2.0458,-4.3532,-0.092317
-0.0068749,6.9542,11.647,0.21191
0.39812,1.9542,3.6468,-0.21948
-0.43466,-7.0458,-11.353,-0.030446
0.39916,2.9542,5.6468,0.37704
-0.29118,-2.0458,-5.3532,0.32472
-0.30885,-2.0458,-5.3532,0.17993
-0.013972,7.9542,13.647,-0.23181
-0.18767,7.9542,13.647,-0.21884
0.43108,6.9542,12.647,0.27495
-0.055482,1.9542,2.6468,-0.14352
-0.12252,1.9542,2.6468,0.031323
0.31081,-11.046,-15.353,0.38821
0.19523,2.9542,5.6468,0.16903
-0.13139,-9.0458,-13.353,-0.15446
-0.11016,5.9542,10.647,-0.13263
-0.29043,3.9542,6.6468,-0.13496
-0.17011,4.9542,8.6468,0.11897
0.3529,7.9542,13.647,0.080538
0.038465,-4.0458,-8.3532,0.044105
-0.481,4.9542,8.6468,-0.26051
0.38437,-1.0458,-3.3532,0.066399
-0.00010924,-3.0458,-7.3532,0.34531
0.03246,-2.0458,-4.3532,0.085255
0.12719,0.95419,0.64684,-0.10748
0.20005,7.9542,13.647,0.39092
-0.45205,3.9542,6.6468,0.44532
-0.45938,-7.0458,-11.353,0.46815
-0.15819,-6.0458,-10.353,-0.39784
-0.28584,-1.0458,-2.3532,0.15556
-0.19012,4.9542,8.6468,-0.054241
0.4783,-2.0458,-5.3532,-0.15003
0.13397,7.9542,14.647,-0.0017802
0.050933,0.95419,1.6468,0.41925
0.48027,-1.0458,-2.3532,0.18645
0.30877,-3.0458,-7.3532,0.10132
-0.39544,7.9542,13.647,0.24089
-0.36249,1.9542,3.6468,-0.26445
-0.44355,-1.0458,-3.3532,0.038194
0.24375,4.9542,8.6468,0.070097
-0.040308,-0.045805,-0.35316,-0.47949
0.088851,-1.0458,-2.3532,0.46713
-0.21097,-0.045805,-1.3532,-0.282
0.14059,5.9542,9.6468,-0.092335
-0.067338,6.9542,11.647,0.010529
-0.27662,-1.0458,-2.3532,0.3442
0.21084,6.9542,11.647,0.49886
-0.28934,-1.0458,-3.3532,-0.39457
-0.44628,-11.046,-15.353,0.28615
0.22097,0.95419,1.6468,0.0026002
0.31243,2.9542,5.6468,-0.12456
0.12886,1.9542,3.6468,0.034933
-0.30792,3.9542,6.6468,-0.12971
-0.011279,-1.0458,-3.3532,0.28259
0.24048,-1.0458,-2.3532,-0.48768
0.41665,6.9542,12.647,0.24834
-0.15626,5.9542,10.647,-0.0046324
0.15584,6.9542,11.647,-0.079873
-0.37507,-2.0458,-4.3532,0.46428
-0.08528,1.9542,2.6468,0.15959
0.24356,-3.0458,-6.3532,-0.29721
0.24371,2.9542,5.6468,0.13542
-0.32913,6.9542,12.647,0.078236
-0.4292,-7.0458,-11.353,0.17818
0.07875,-3.0458,-6.3532,0.39592
0.25665,6.9542,12.647,-0.21149
-0.21002,0.95419,1.6468,-0.40932
-0.25412,2.9542,4.6468,0.10192
-0.24961,3.9542,7.6468,-0.3524
0.28213,0.95419,1.6468,-0.18111
-0.11642,5.9542,9.6468,-0.47856
-0.071617,-0.045805,-1.3532,0.40356
-0.16899,-3.0458,-7.3532,-0.12692
0.45791,4.9542,8.6468,-0.24238
-0.024625,3.9542,7.6468,-0.0022025
-0.22244,1.9542,3.6468,-0.31715
-0.0063295,1.9542,2.6468,0.47631
0.44256,6.9542,12.647,-0.30885
0.13043,-3.0458,-6.3532,0.15579
0.31103,-0.045805,-1.3532,0.082284
-0.48785,-3.0458,-7.3532,0.23956
0.38449,2.9542,5.6468,0.25622
0.21255,-11.046,-15.353,-0.083465
-0.4032,2.9542,4.6468,-0.31594
-0.030712,5.9542,10.647,-0.49713
0.08092,5.9542,10.647,0.4838
0.25101,-10.046,-14.353,0.15117
0.15164,0.95419,0.64684,-0.39355
0.10161,-3.0458,-6.3532,-0.33752
-0.48725,1.9542,2.6468,-0.34294
-0.063493,5.9542,10.647,-0.32691
-0.099577,3.9542,7.6468,0.46404
-0.45733,0.95419,0.64684,-0.25778
0.36504,-9.0458,-13.353,0.39932
0.15635,-1.0458,-2.3532,-0.34278
0.30274,-4.0458,-8.3532,0.23515
-0.37759,-1.0458,-2.3532,-0.22732
-0.19027,-3.0458,-6.3532,0.35723
-0.48229,6.9542,11.647,-0.28221
-0.19643,-7.0458,-11.353,0.37426
0.029039,5.9542,9.6468,0.094287
0.0086917,3.9542,7.6468,0.19493
0.17998,-11.046,-15.353,-0.068089
0.31149,4.9542,8.6468,0.062355
0.38085,-10.046,-14.353,0.19752
0.41415,-8.0458,-12.353,-0.16326
-0.075225,-8.0458,-12.353,-0.13988
-0.1026,-0.045805,-0.35316,-0.048425
0.3891,3.9542,7.6468,0.38364
0.031881,-0.045805,-1.3532,-0.23175
-0.24936,-0.045805,-1.3532,-0.41218
-0.23109,7.9542,14.647,0.017019
-0.42277,-2.0458,-4.3532,0.30993
-0.11147,3.9542,6.6468,0.43399
0.20559,-2.0458,-4.3532,0.049678
-0.48701,5.9542,9.6468,-0.21187
-0.12863,2.9542,5.6468,0.22798
0.032338,5.9542,10.647,0.46735
0.37216,-11.046,-15.353,-0.013303
0.49508,-2.0458,-4.3532,0.38057
0.25672,-1.0458,-2.3532,0.16946
-0.026445,-3.0458,-7.3532,-0.019262
-0.10288,-8.0458,-12.353,-0.14999
0.4065,0.95419,0.64684,0.032707
0.19042,-2.0458,-4.3532,-0.25626
-0.050795,6.9542,11.647,-0.21523
0.032067,-3.0458,-7.3532,-0.20301
0.22699,2.9542,4.6468,0.39447
0.45915,0.95419,1.6468,0.091302
0.0087524,-3.0458,-6.3532,-0.39991
-0.18057,-8.0458,-12.353,0.08933
-0.39205,1.9542,3.6468,-0.39962
0.012838,6.9542,12.647,0.098428
-0.32173,-8.0458,-12.353,0.25903
0.30882,-2.0458,-5.3532,-0.17526
0.4806,1.9542,3.6468,-0.4497
-0.37979,6.9542,12.647,-0.082785
0.032337,1.9542,2.6468,0.18562
-0.46526,-0.045805,-1.3532,-0.44849
0.24348,5.9542,9.6468,0.20019
-0.43276,-2.0458,-4.3532,-0.14239
-0.15093,3.9542,7.6468,0.053083
-0.23556,-1.0458,-2.3532,0.2939
0.18784,-3.0458,-6.3532,0.14216
0.34238,-4.0458,-8.3532,-0.449
-0.43402,-6.0458,-10.353,-0.47808
-0.47652,-10.046,-14.353,0.44115
-0.12053,-3.0458,-6.3532,-0.3458
-0.18565,-7.0458,-11.353,-0.23784
-0.23392,1.9542,3.6468,-0.13939
0.1065,4.9542,8.6468,-0.16032
0.4535,-3.0458,-7.3532,-0.15895
-0.35235,3.9542,7.6468,0.35415
-0.086723,7.9542,13.647,0.47189
0.2336,3.9542,7.6468,0.4203
-0.36478,1.9542,3.6468,-0.0062389
-0.43058,1.9542,2.6468,0.23226
0.29344,-1.0458,-3.3532,0.44265
0.063531,-2.0458,-5.3532,0.36962
0.0462,7.9542,14.647,-0.15504
-0.29557,5.9542,9.6468,0.29335
-0.37335,-6.0458,-10.353,-0.42192
0.46894,6.9542,11.647,0.16235
0.31362,-3.0458,-6.3532,0.18351
0.37662,5.9542,10.647,-0.32193
0.13096,-1.0458,-3.3532,-0.053537
-0.11781,-6.0458,-10.353,-0.38457
0.4134,-1.0458,-3.3532,-0.070996
-0.18448,5.9542,9.6468,0.39474
0.38221,7.9542,14.647,0.31874
-0.34332,-3.0458,-7.3532,0.039376
0.015621,7.9542,14.647,0.29176
-0.2474,7.9542,14.647,-0.10829
-0.18913,-7.0458,-11.353,0.031797
-0.30459,-5.0458,-9.3532,0.31742
0.40903,-0.045805,-1.3532,-0.09416
0.15333,6.9542,11.647,0.13261
0.29508,4.9542,8.6468,-0.40933
0.23726,-3.0458,-6.3532,0.077551
0.39476,7.9542,13.647,-0.079319
0.46482,-1.0458,-3.3532,0.0048947
-0.4526,-7.0458,-11.353,-0.11498
-0.040934,5.9542,9.6468,0.44365
0.345,5.9542,10.647,0.30661
-0.22938,2.9542,4.6468,0.09762
-0.32922,6.9542,11.647,0.41699
0.24232,-5.0458,-9.3532,0.19801
0.092939,-4.0458,-8.3532,-0.35656
-0.16198,-3.0458,-7.3532,-0.4017
-0.22892,-0.045805,-1.3532,0.29741
0.3941,3.9542,6.6468,-0.087012
-0.15049,-0.045805,-0.35316,0.44447
-0.2986,2.9542,4.6468,-0.34505
0.11389,-11.046,-15.353,0.14939
-0.27353,5.9542,10.647,-0.46265
-0.30445,-2.0458,-4.3532,0.18573
-0.23385,1.9542,2.6468,-0.38412
-0.035158,1.9542,3.6468,-0.37998
-0.02768,-3.0458,-7.3532,-0.32498
-0.42999,3.9542,6.6468,-0.20458
-0.10769,-7.0458,-11.353,0.42857
-0.34082,6.9542,12.647,-0.41019
-0.047815,-11.046,-15.353,0.43632
0.48576,-6.0458,-10.353,0.35517
-0.41531,-1.0458,-3.3532,-0.0060736
-0.28697,3.9542,7.6468,-0.35255
0.48861,4.9542,8.6468,0.012663
-0.46737,-2.0458,-5.3532,0.19153
0.4632,-10.046,-14.353,-0.44371
0.40346,-7.0458,-11.353,-0.32637
0.07778,6.9542,11.647,-0.3918
0.26052,-2.0458,-5.3532,0.33012
-0.36336,-1.0458,-3.3532,0.43322
-0.10025,7.9542,14.647,0.13431
0.40835,-7.0458,-11.353,-0.15493
-0.0049661,4.9542,8.6468,-0.29313
0.35003,-1.0458,-2.3532,-0.30306
0.23781,6.9542,12.647,0.23767
-0.32175,-4.0458,-8.3532,0.17284
0.49593,-0.045805,-1.3532,0.10353
0.0016732,3.9542,6.6468,0.25017
0.025535,-2.0458,-4.3532,-0.021961
-0.21353,-6.0458,-10.353,0.41609
-0.49141,3.9542,7.6468,-0.40429
-0.4664,7.9542,13.647,0.4398
0.32678,-6.0458,-10.353,0.24678
-0.46746,-6.0458,-10.353,0.29288
-0.14706,-3.0458,-7.3532,-0.23439
-0.41527,-3.0458,-7.3532,-0.055307
0.44019,2.9542,5.6468,0.01545
0.24363,7.9542,14.647,0.18333
0.28377,1.9542,2.6468,-0.37409
-0.15307,-1.0458,-2.3532,0.41466
-0.18628,-3.0458,-6.3532,-0.48409
-0.18344,-0.045805,-1.3532,0.071462
0.089017,7.9542,14.647,-0.029218
0.28028,5.9542,9.6468,-0.19604
-0.3025,-11.046,-15.353,0.36464
-0.050789,-6.0458,-10.353,0.4836
-0.10604,1.9542,3.6468,-0.24503
0.10929,5.9542,10.647,0.057899
0.086512,3.9542,6.6468,0.4721
0.17158,6.9542,11.647,0.48064
0.4009,4.9542,8.6468,0.30117
0.1031,6.9542,12.647,-0.027172
-0.47811,-2.0458,-5.3532,0.34385
0.316,7.9542,14.647,0.16498
0.29641,-0.045805,-1.3532,0.34954
0.38801,-1.0458,-3.3532,-0.44107
0.1765,0.95419,0.64684,-0.26798
-0.16833,-10.046,-14.353,-0.44002
-0.22375,-0.045805,-1.3532,0.15712
0.21246,4.9542,8.6468,0.39552
-0.3128,-9.0458,-13.353,-0.392
-0.37801,7.9542,14.647,-0.24054
0.3005,-11.046,-15.353,0.095336
0.41589,-8.0458,-12.353,-0.16767
0.034457,-5.0458,-9.3532,-0.31665
0.45023,-9.0458,-13.353,0.28832
0.40755,0.95419,1.6468,-0.16935
-0.15975,2.9542,5.6468,0.16665
-0.4949,3.9542,7.6468,-0.18059
0.18279,7.9542,14.647,-0.15074
0.15924,4.9542,8.6468,-0.17108
-0.058539,4.9542,8.6468,-0.34602
0.15336,-7.0458,-11.353,-0.23984
0.23641,3.9542,7.6468,0.12489
0.11383,-1.0458,-2.3532,-0.27828
0.13718,-3.0458,-6.3532,0.47042
-0.015617,-5.0458,-9.3532,0.28907
-0.011268,-7.0458,-11.353,-0.49347
-0.48281,-6.0458,-10.353,-0.3342
0.095667,1.9542,3.6468,-0.00063073
-0.44269,-2.0458,-5.3532,-0.3674
-0.1363,2.9542,4.6468,-0.14528
-0.0089922,2.9542,5.6468,-0.36306
0.31842,-6.0458,-10.353,-0.21806
-0.039498,-0.045805,-1.3532,0.042052
-0.16001,-0.045805,-0.35316,-0.26553
0.48413,0.95419,1.6468,-0.4089
-0.17075,6.9542,11.647,-0.22261
0.29127,2.9542,5.6468,0.43794
-0.18646,-1.0458,-3.3532,0.14578
0.14693,0.95419,0.64684,-0.2465
0.073708,-7.0458,-11.353,-0.20746
0.16986,1.9542,2.6468,-0.28866
0.34244,-10.046,-14.353,-0.46093
0.13801,6.9542,11.647,0.20066
0.14321,-11.046,-15.353,0.38682
-0.019351,-5.0458,-9.3532,-0.40431
-0.36406,0.95419,0.64684,-0.21207
-0.24583,-5.0458,-9.3532,0.26299
-0.24569,5.9542,9.6468,-0.043795
0.44189,-6.0458,-10.353,-0.36396
0.33467,-9.0458,-13.353,-0.28004
-0.074945,3.9542,7.6468,0.12268
-0.47884,3.9542,6.6468,0.22707
0.36565,-3.0458,-6.3532,-0.11192
0.14365,-1.0458,-2.3532,-0.2593
-0.41304,1.9542,3.6468,0.25048
0.11804,-3.0458,-7.3532,0.45584
0.48049,-0.045805,-0.35316,0.020007
-0.20754,2.9542,5.6468,0.4185
0.015238,-0.045805,-0.35316,0.027464
0.099855,6.9542,11.647,-0.36165
-0.10332,2.9542,5.6468,0.11368
0.17758,2.9542,5.6468,-0.021983
-0.45197,-1.0458,-2.3532,0.25091
-0.15583,7.9542,14.647,-0.046605
-0.36492,7.9542,14.647,0.077568
-0.11361,-5.0458,-9.3532,-0.42243
0.024518,5.9542,10.647,0.030374
-0.48023,6.9542,11.647,0.2409
-0.0243,0.95419,1.6468,0.14021
0.098928,-7.0458,-11.353,-0.47175
0.33616,-3.0458,-7.3532,-0.35147
0.49608,2.9542,4.6468,-0.47083
-0.47231,-10.046,-14.353,-0.010837
-0.39115,7.9542,13.647,-0.38744
-0.024858,6.9542,11.647,0.27971
-0.1108,-7.0458,-11.353,-0.089885
0.24225,-1.0458,-3.3532,0.23198
0.2811,-0.045805,-0.35316,0.27237
0.035336,5.9542,10.647,0.49597
-0.10369,-2.0458,-4.3532,0.22269
0.45353,2.9542,5.6468,-0.3212
-0.34017,4.9542,8.6468,-0.16894
-0.049835,3.9542,6.6468,0.34582
0.31367,-6.0458,-10.353,0.26893
0.46675,-3.0458,-6.3532,0.45618
0.3,-5.0458,-9.3532,-0.48717
0.47705,7.9542,13.647,0.1417
-0.29637,4.9542,8.6468,0.10024
-0.039031,-1.0458,-2.3532,0.24149
-0.44443,7.9542,13.647,-0.074389
0.16286,-1.0458,-3.3532,0.23918
-0.03378,-0.045805,-1.3532,-0.28044
0.40008,4.9542,8.6468,0.43786
-0.00069105,2.9542,5.6468,0.31688
0.28537,3.9542,6.6468,-0.18982
0.08133,-8.0458,-12.353,0.14949
0.32161,1.9542,2.6468,0.025818
0.11843,3.9542,7.6468,-0.32947
-0.074901,7.9542,14.647,-0.32407
0.45656,-10.046,-14.353,-0.2472
-0.1873,-0.045805,-1.3532,0.054474
0.41229,-3.0458,-7.3532,-0.44462
-0.094032,-8.0458,-12.353,0.44535
-0.38354,7.9542,13.647,-0.31471
0.045528,1.9542,2.6468,-0.39105
-0.42132,-8.0458,-12.353,-0.30742
-0.25513,-0.045805,-1.3532,0.036943
0.46567,-7.0458,-11.353,-0.24384
-0.47286,-4.0458,-8.3532,-0.1078
-0.31168,2.9542,5.6468,-0.41482
0.18012,4.9542,8.6468,0.23205
-0.17187,-0.045805,-0.35316,0.29061
-0.48241,6.9542,11.647,0.13416
0.21364,7.9542,14.647,0.43808
-0.0094388,-9.0458,-13.353,-0.039793
-0.031704,3.9542,6.6468,-0.46637
-0.39189,0.95419,0.64684,0.33251
-0.28181,-1.0458,-2.3532,0.44689
-0.019468,-0.045805,-0.35316,0.00057488
0.2984,-5.0458,-9.3532,0.39159
-0.44725,1.9542,2.6468,-0.30367
0.41798,-2.0458,-5.3532,0.23007
0.24984,0.95419,0.64684,-0.26445
0.47408,0.95419,0.64684,-0.41089
0.01623,-10.046,-14.353,-0.21924
-0.49567,-5.0458,-9.3532,0.094569
0.30831,4.9542,8.6468,-0.39454
